index,size,user,Population_woman,Population_man,under10,10대,20대,30대,40대,50대,60대,70대,80대,90대,transit_count,도서시설,전시시설,공연시설,지역문화활동시설,total
990,1108,5651,49870,49322,13804,17265,20481,22271,27106,30427,27332,17121,11061,1252,2,4,2,1,2,9
991,4031,15367,20918,20481,3139,5009,6619,6452,8739,13605,14671,10421,6732,889,2,2,3,1,2,8
992,2794,52673,10574,9889,1222,1648,2010,2109,3512,6475,7739,6063,4844,531,2,1,3,1,1,6
993,2194,15000,10554,9897,1147,2567,2109,2022,3704,7443,9188,7000,5204,486,11,2,3,1,1,7
994,714,190157,131569,130481,35949,53103,51417,53560,83464,84567,74346,45358,20821,1412,16,5,14,2,3,24
995,595,,130651,129571,35895,52950,51163,53420,83247,84506,74472,45478,20930,1422,16,5,14,2,3,24
996,2094,169366,141632,140777,39045,57460,57573,58616,89305,90351,79059,48084,22370,1519,7,7,14,3,3,27
997,9177,169366,141632,140777,39045,57460,57573,58616,89305,90351,79059,48084,22370,1519,7,7,14,3,3,27
998,721,2212,4996,4602,1477,1946,1497,1802,2905,3751,3320,2243,1580,218,3,0,1,0,1,2
999,1736,15999,7587,6998,1426,1729,1564,2009,3251,4301,5051,3908,2865,240,4,1,2,0,0,3
1000,1022,27000,951,1086,105,100,109,227,354,613,1014,843,557,33,1,0,2,0,0,2
1001,2190,10396,1618,1684,238,495,282,493,731,1374,1662,1302,754,72,3,0,1,0,0,1
1002,4269,944,1065,1211,73,66,115,146,338,703,1039,942,834,33,0,0,1,0,0,1
1003,1015,4446,874,1173,90,140,154,209,351,787,884,702,480,28,1,1,1,0,0,2
1004,1764,25542,2075,2200,285,535,287,497,907,1355,1777,1488,1062,59,2,0,1,0,0,1
1005,563,7131,7403,7410,3630,3397,2958,4455,5796,5396,4215,2289,1204,103,5,3,1,0,0,4
1006,3027,15263,8243,7843,1206,1570,1892,1975,3516,5136,6813,4820,3492,386,0,0,5,0,1,6
1007,695,23064,8391,7894,1257,1583,1873,1867,3372,5388,7135,5052,3644,386,2,2,5,1,1,9
1008,1739,9300,10721,10679,2716,2847,3088,3855,5602,8317,8944,6299,4544,362,2,1,2,1,2,6
1009,32391,94694,140964,139948,38775,56680,57185,58302,88560,90287,78786,47371,22269,1493,4,6,13,3,2,24
1010,2059,57299,7798,7649,1677,2100,2138,2295,4028,6466,6944,5106,3549,203,0,0,2,0,0,2
1011,1710,,9064,8735,1714,1872,1435,2187,3907,5246,6374,5369,3674,270,3,2,5,1,1,9
1012,538,67056,12196,11771,2404,2864,2723,3024,5150,7406,8824,7100,4769,333,4,2,3,1,1,7
1013,612,5000,1222,1408,207,290,221,287,674,1069,1113,953,494,10,0,0,1,0,0,1
1014,3848,22824,18091,17329,3699,6263,7032,6361,8351,14569,13895,7352,4755,373,0,1,5,1,2,9
1015,1859,,4598,4336,1565,2187,1815,1890,2874,3450,3250,2141,1419,159,2,0,3,0,0,3
1016,1365,6063,9148,8384,1392,3069,3575,2594,4121,6626,7129,5216,4201,587,1,2,2,1,1,6
1017,4598,58571,6832,6486,487,892,847,814,1938,4076,5952,4790,3913,521,0,1,1,1,1,4
1018,1338,75487,21823,21485,3231,5197,6838,6687,9188,14125,15571,10972,7169,925,5,2,5,1,2,10
1019,7966,194603,3256,3147,276,307,451,396,1050,2063,3017,2431,1814,168,0,0,1,0,0,1
1020,602,70974,12837,12580,2578,3206,2908,3274,5483,7324,8951,6701,4667,344,2,2,2,1,1,6
1021,330,18500,10775,10128,1107,2616,2098,2077,3732,7378,9110,6976,5226,477,3,2,2,1,1,6
1022,205,5000,3683,3325,351,785,1250,575,1375,2282,3068,2003,1521,147,7,0,1,0,0,1
1023,450,11894,15355,14744,3214,5579,5974,5591,7269,13019,12351,6159,3784,259,8,1,5,1,2,9
1024,207,7000,105794,105140,32680,47407,55228,51628,69846,75958,47163,20547,11226,1139,9,3,4,1,1,9
1025,737,4000,2453,2210,327,564,562,529,990,1617,2026,1433,950,73,2,0,4,0,0,4
1026,1386,10708,5574,5354,1599,1944,1672,1929,3141,3818,3224,2279,1289,96,1,0,3,0,0,3
1027,446,30000,8076,7629,1611,2077,2058,2332,3621,5149,6513,4593,3173,351,1,2,6,1,1,10
1028,2462,36003,2224,2238,542,943,962,618,1376,2177,2058,1302,798,68,12,0,1,0,0,1
1029,653,3500,13270,12825,3663,4819,6192,5737,7126,11564,9866,4707,2473,246,1,1,6,1,2,10
1030,275,,2809,2661,862,1580,1032,1001,2145,1943,1501,974,439,27,0,0,2,0,0,2
1031,3046,21021,2145,2150,952,1536,1310,1197,2354,1972,1516,869,350,20,0,0,2,0,0,2
1032,798,30000,9601,9183,1476,2563,2218,2412,4077,5848,7131,5585,4165,373,0,0,2,0,0,2
1033,763,15000,3395,3210,1116,1283,1260,1434,2322,2698,2603,1792,1015,45,2,0,4,1,0,5
1034,631,20263,8002,7635,1902,2415,2267,2530,4311,5276,5604,4014,2488,303,2,2,6,1,1,10
1035,348,4000,15373,14485,1315,2951,2670,2760,4735,9471,12240,9593,7623,708,3,0,3,1,1,5
1036,894,6400,6313,6416,2774,3062,2406,3072,4015,4485,3487,2370,1403,55,3,0,1,0,0,1
1037,324,390,4398,4137,1501,2126,1648,1792,2704,3264,3018,1987,1293,159,3,0,3,0,0,3
1038,4898,27591,141643,139744,45455,58912,64108,65654,87900,98123,75002,36341,18785,1789,5,12,5,2,4,23
1039,772,39770,9898,9187,1528,3254,3550,2408,4372,6767,7261,5326,4065,520,0,2,2,1,1,6
1040,,,14808,14287,3419,5841,5922,5776,7580,13159,11786,5953,3312,191,4,1,5,1,1,8
1041,850,,43816,43554,11548,14200,17358,19242,23014,25237,24183,16003,10267,1146,7,3,4,1,2,10
1042,5870,,12859,13110,3640,5819,5267,5058,8134,8318,6868,3816,2476,210,0,0,2,0,0,2
1043,5882,13524,132241,129932,40964,53626,59501,59010,79904,90767,70020,35046,18314,1741,16,8,4,1,2,15
1044,28438,1121949,76897,74581,17553,26448,32780,28744,43340,55635,50508,27351,14093,1359,10,3,9,2,2,16
1045,7703,128748,14904,13509,4308,5528,4633,6085,8459,10696,11274,6123,3652,230,2,0,4,0,0,4
1046,9086,4585,1735,1634,251,289,423,626,768,1351,1640,941,522,18,3,0,2,0,0,2
1047,5016,66429,205720,198643,56166,81856,105390,95153,127628,136683,110635,54949,24396,1531,7,4,6,1,3,14
1048,5284,,1875,1906,398,521,297,309,763,963,1357,1125,843,61,4,0,5,0,0,5
1049,2627,118961,135744,141061,39663,55638,59883,69053,92633,105001,72967,27395,12791,1177,5,5,3,1,0,9
1050,404,,167353,176319,53621,75224,79183,91043,122224,125690,82017,29746,13585,1224,7,5,3,1,0,9
1051,423,250,6988,7107,2019,2141,1782,3053,4222,4701,5528,3471,2277,303,11,1,1,1,2,5
1052,1961,,37068,36900,6936,11869,13149,13020,18009,24432,26545,16209,9416,677,5,1,2,0,0,3
1053,5895,39450,17756,17581,3409,5443,6018,5917,9072,12770,12399,7806,5011,447,0,0,2,0,0,2
1054,5024,81900,9143,8955,743,1847,1375,1456,2929,6349,9536,6599,4439,412,4,1,2,1,2,6
1055,1600,123232,3386,4111,479,665,921,1034,1623,2453,2783,1448,824,69,3,1,1,1,1,4
1056,1055,37115,5301,4874,840,1663,1428,1624,3014,4095,4876,3293,2043,273,4,1,4,1,0,6
1057,1805,158147,5190,4717,538,2223,3007,1098,1818,2892,4884,2793,1956,209,5,1,4,0,0,5
1058,3643,23940,5071,4701,812,1583,1381,1556,2866,3845,4591,3032,1794,243,0,1,4,1,0,6
1059,1603,9065,8202,7380,1345,1863,1893,2255,3671,5140,6957,4963,3055,339,1,1,3,0,0,4
1060,4359,89611,185690,197712,60872,83302,89194,104927,138500,138030,88867,32500,14906,1296,5,7,3,1,0,11
1061,249,1001,3298,3177,822,668,1130,1404,1627,2109,2525,1548,810,50,6,0,1,0,0,1
1062,4981,69565,127580,124874,32532,49747,72122,56230,76055,85408,69408,34886,16442,1305,2,2,6,1,3,12
1063,926,4400,3827,3408,236,865,413,629,1160,2427,4133,2574,2077,182,2,0,2,0,0,2
1064,5697,17868,19222,17891,4797,6255,5654,6999,10084,12993,13966,8265,4918,388,0,0,4,0,0,4
1065,3379,46099,12028,10751,3310,4161,3715,4858,6668,8539,9409,5142,3165,202,5,0,4,0,0,4
1066,2895,24259,14040,14532,1763,2655,3128,3808,5787,10928,14067,8746,5467,542,0,2,1,1,1,5
1067,4886,15549,2527,2536,1100,1017,449,898,1909,1452,1924,1321,1003,82,0,0,5,0,0,5
1068,4359,191146,9211,9565,3447,2791,3862,5920,5160,6207,6004,3199,1705,208,4,0,1,0,1,2
1069,3090,76445,61263,58970,14628,20893,25758,22208,33330,39024,40008,23257,13308,1211,7,5,4,1,1,11
1070,1927,8500,5693,5710,607,755,814,1232,1852,3815,5651,3700,2628,274,3,2,2,1,0,5
1071,420,7463,123564,120516,31813,42016,45491,50308,70170,85418,80522,36126,14557,1446,9,3,2,3,1,9
1072,2949,26593,9290,9042,995,1975,3399,2644,4878,7706,8289,4895,3190,298,0,1,1,0,0,2
1073,1964,22959,4895,4543,735,1452,1382,1479,2719,3592,4256,2912,1743,228,0,1,4,1,0,6
1074,232,177919,2119,2179,414,582,343,420,850,1144,1961,1530,1112,87,2,0,6,0,0,6
1075,1374,19568,9345,9199,768,1751,1415,1634,2939,6571,9737,6656,4571,462,2,1,2,1,2,6
1076,209,7848,3085,2965,400,1875,2910,811,1452,1939,2685,1469,788,78,3,1,3,0,0,4
1077,2393,10161,11516,12141,1342,2661,1912,2382,4295,7496,10388,6490,4673,422,1,2,1,0,1,4
1078,3980,94737,8791,8359,2728,2712,2969,3835,5177,6396,6500,3837,2055,210,3,0,1,0,0,1
1079,2829,9547,7755,8332,3351,2450,3834,5617,4894,5273,4138,1962,946,110,4,1,1,0,1,3
1080,1698,22232,61942,59368,14356,20395,24792,22148,32836,39374,40171,23480,13558,1253,10,5,4,1,1,11
1081,225,4000,27398,26192,5839,7956,6921,8767,13107,18203,20735,12786,8431,754,2,1,4,1,1,7
1082,1941,31983,13824,12788,1395,2548,2164,2405,4695,8424,12000,8705,6065,578,5,2,1,0,1,4
1083,3062,50263,1393,1518,83,114,207,193,409,961,1237,1190,672,65,4,0,3,0,0,3
1084,963,30000,3579,3405,444,404,633,943,1208,2735,3918,2909,2434,218,3,1,1,1,1,4
1085,536,6040,7272,6826,784,774,875,1390,2386,4016,6820,5085,4383,450,0,1,1,0,2,4
1086,9461,90604,72842,78233,20884,27222,29997,37516,52127,55826,39940,18320,10396,883,5,4,3,1,1,9
1087,792,6207,27612,26258,4587,6110,6623,7754,11664,17845,23803,15674,10017,774,5,3,1,1,1,6
1088,1188,,111467,109734,28678,42268,65029,50698,66467,73545,62253,32351,15309,1210,6,2,6,1,3,12
1089,7442,24816,7723,8380,1123,3090,5969,2304,2919,4251,5830,4246,2640,250,4,0,2,0,0,2
1090,1707,,58334,57508,13749,19348,27774,22859,32069,36973,34101,19303,10170,623,3,2,3,1,2,8
1091,3534,58072,71335,69270,17068,25847,31303,27209,41568,51718,45835,24343,12441,1231,0,2,8,2,2,14
1092,4652,60000,70696,68787,17154,26046,31617,27401,41873,51985,45860,24176,12331,1225,3,2,8,2,2,14
1093,312,12000,3410,3040,2093,1712,1154,2596,2928,2504,1857,552,299,49,0,0,1,0,0,1
1094,1609,,2918,2890,200,385,439,635,1083,2136,3437,2436,1871,152,0,0,1,0,0,1
1095,1752,48000,12968,13071,1800,4405,8488,4203,6139,8468,8244,5062,2135,80,3,1,4,0,0,5
1096,367,400,25573,26049,6382,6235,6185,9978,13647,17530,20427,12141,7777,695,11,2,3,1,1,7
1097,514,2000,12621,12072,5261,4807,3615,6018,8142,6848,5519,2738,1897,200,7,1,1,0,0,2
1098,524,12465,62184,59511,14137,20236,24805,22356,32864,39489,40688,23906,13889,1309,4,5,3,1,1,10
1099,697,5811,32864,32750,7339,8797,10746,12100,17156,23213,25100,15053,8576,528,10,1,2,1,2,6
1100,816,3000,2911,2822,1475,1452,1241,1346,2201,1879,1660,910,450,22,1,0,1,0,0,1
1101,6383,14829,2972,2982,1414,1308,498,1178,2537,1588,1545,1151,843,61,4,0,5,0,0,5
1102,405,13992,14171,14444,4856,5367,8874,8176,9990,10653,8514,4559,2630,306,0,0,1,0,0,1
1103,396,300,3921,3526,389,1981,2915,826,1331,2143,3229,2152,1587,160,7,1,4,0,0,5
1104,297,5720,15616,15533,3103,4991,5271,5193,8057,11239,10412,6808,4222,390,0,0,2,0,0,2
1105,923,4000,52585,52412,12164,19269,20960,21928,30770,37521,33143,16299,7861,534,3,1,2,0,0,3
1106,3636,16570,177253,181022,45413,62889,66267,76607,107404,127964,125213,58915,23439,1825,5,8,2,5,2,17
1107,1849,20729,1967,1879,271,300,466,728,931,1488,1703,1026,562,18,7,0,2,0,0,2
1108,2000,280610,16622,15982,3542,4288,3159,4881,6556,8237,11448,7664,5841,545,4,2,1,1,0,4
1109,1090,19792,65658,63186,16402,24918,30071,25930,39185,48294,41478,21072,10616,1006,6,1,7,1,2,11
1110,638,1301,6581,6111,669,571,958,1360,2047,4200,7016,5019,3493,391,0,1,1,0,0,2
1111,2732,5563,39883,40888,9490,11768,12031,15223,22944,30539,30355,16612,10157,861,4,3,3,1,1,8
1112,1108,5662,4510,4540,2490,1877,1017,2766,3487,2652,2716,1778,1306,104,4,0,1,0,0,1
1113,700,90,75489,73361,17255,25960,30433,28023,42250,55137,50393,27649,14323,1388,2,4,4,2,2,12
1114,3841,40,50886,51642,14391,23976,37326,23243,31081,29933,22308,10826,5021,255,10,2,4,0,0,6
1115,3862,12723,48223,49100,12737,22999,36147,20682,28957,29371,22125,11011,5352,295,3,2,4,0,0,6
1116,1993,4153,154742,148825,40502,62810,81807,69365,94720,107108,85083,42084,19539,1386,4,3,6,1,3,13
1117,652,5000,77295,75386,17691,25810,29102,28505,43542,56419,51546,28023,14658,1401,3,3,6,2,2,13
1118,2716,3089,42993,42163,8448,13178,19123,14051,20899,26610,29101,17972,11281,1214,7,3,4,1,1,9
1119,2834,7655,222477,215004,60194,88937,115281,102742,137652,148472,121199,60839,26922,1614,8,4,7,1,3,15
1120,608,2384,222477,215004,60194,88937,115281,102742,137652,148472,121199,60839,26922,1614,8,4,7,1,3,15
1121,16864,173956,190899,190151,48464,74982,90779,85587,122958,152165,105804,42868,17329,1334,18,4,10,4,5,23
1122,7632,293002,161917,157625,43009,62928,80645,71123,95235,103912,93691,49510,23348,1757,13,8,8,2,1,19
1123,,,130378,133042,35989,49329,57828,69798,86903,98092,78055,29979,10076,678,12,4,2,1,2,9
1124,2680,188884,66915,71803,26460,30655,19013,36774,54751,45118,34255,12810,4470,302,9,4,3,1,1,9
1125,1532,18650,23287,22390,3379,7064,5384,5653,9476,15499,17977,11848,8477,789,5,2,1,2,1,6
1126,5857,259977,6470,6331,1367,2205,2250,1953,3311,4051,4157,2516,1526,169,8,0,1,0,0,1
1127,3462,442731,20608,20199,3419,5620,4791,5734,11043,14767,17182,11593,6412,616,8,0,1,0,1,2
1128,4536,40489,17175,17161,2360,4215,3248,4548,8096,11408,15081,10097,6459,585,6,1,2,1,2,6
1129,763,290780,6917,6712,1625,2965,1972,2443,4311,5143,5489,3540,1773,139,0,1,2,0,0,3
1130,863,290780,6917,6712,1625,2965,1972,2443,4311,5143,5489,3540,1773,139,0,1,2,0,0,3
1131,1872,6634,18222,18392,2373,4388,3406,4748,8258,12001,15842,10429,6725,533,3,1,2,1,2,6
1132,2073,28286,167189,167688,56027,74992,65949,82758,124169,122155,80800,32155,11937,989,3,6,3,2,2,13
1133,772,,202643,201808,53453,81665,94009,90961,133271,159005,110614,45266,17994,1331,16,4,9,4,5,22
1134,865,27955,208372,207422,56179,85800,96625,93816,139403,163513,111583,45195,17794,1322,9,4,10,4,5,23
1135,1357,46055,215168,220892,59594,86475,99971,109187,146054,171009,121184,41212,14302,1157,6,8,10,3,2,23
1136,495,13118,157828,158794,42168,58038,74078,74077,100082,123396,87868,35399,15315,1303,1,3,9,3,3,18
1137,591,33800,224330,223097,61029,94783,101799,99537,152017,173702,116411,47382,18595,1503,25,5,10,5,5,25
1138,828,41390,60747,61904,22756,25728,24131,31762,45211,43887,31284,12789,5985,662,0,2,8,1,2,13
1139,723,24550,3983,3913,447,727,402,674,1235,2337,3731,2358,1810,173,1,0,3,0,2,5
1140,2416,44485,13243,12425,1611,3407,2500,2765,5189,8562,11262,7686,5205,617,9,2,2,1,2,7
1141,1941,2605,12735,12043,1404,3085,2188,2465,4854,8449,11453,7882,5423,626,5,2,2,1,2,7
1142,3064,30947,205070,204161,55528,84547,95946,93206,137925,162089,110737,44879,17736,1322,14,4,10,4,5,23
1143,723,24550,3983,3913,447,727,402,674,1235,2337,3731,2358,1810,173,1,0,3,0,2,5
1144,5289,120000,35248,33567,7806,10161,10076,13002,18684,23412,28268,16230,8784,614,6,2,1,1,3,7
1145,678,9254,5169,4953,1500,2299,1739,2448,3526,3338,3138,1830,944,32,2,0,1,0,0,1
1146,92,9125,217964,216928,58656,90658,99348,96681,146158,169144,114648,46462,18370,1326,9,4,10,4,5,23
1147,704,27589,4797,4514,477,861,923,908,1934,3415,4180,3249,1946,188,8,0,2,0,0,2
1148,2448,128174,7085,6605,425,1296,1024,1068,2319,4636,6361,4440,3300,534,1,1,3,1,1,6
1149,972,13289,274537,280544,71050,101402,129344,141313,176894,213115,169919,64054,20976,1199,6,9,8,2,3,22
1150,413,3765,234723,232179,54424,78927,112628,106210,136897,186264,151168,64431,24451,1659,14,4,9,4,6,23
1151,5572,58313,127301,124995,49422,50736,47219,69831,91641,81981,64426,27240,10812,829,11,4,3,2,1,10
1152,1260,22891,137212,141187,55759,67376,48609,73687,113490,88616,58369,23035,7626,629,0,5,4,2,1,12
1153,2777,183450,9217,9033,3552,3569,3241,4949,7094,6212,6154,2996,1343,147,8,1,1,1,1,4
1154,480,4982,2735,2713,315,466,268,425,845,1632,2932,1874,1479,181,0,0,3,0,2,5
1155,149,2090,1612,1737,215,232,207,279,532,1052,1579,1075,887,158,3,0,2,0,0,2
1156,526,,65418,67978,24140,27812,26088,33816,49169,47390,36267,14841,6196,616,15,4,10,1,2,17
1157,303,58009,68823,71352,24760,29462,28765,36052,52157,51724,40168,15992,6444,616,11,4,10,1,2,17
1158,1757,32192,162926,158757,42936,62302,80838,71315,94948,104250,95217,50289,24044,1996,1,9,8,1,2,20
1159,2490,33259,7682,7106,1917,3543,2305,2347,4299,5410,4668,2911,1530,143,3,1,1,0,0,2
1160,2227,36338,12464,12277,1853,2960,2824,3420,5245,8150,11156,7209,5113,476,2,1,1,1,1,4
1161,437,20732,12470,11900,3336,3924,2565,4292,7082,7874,9182,5456,3427,315,4,1,2,0,0,3
1162,1757,30193,239096,236476,60317,81736,101909,110332,145809,166032,155176,73647,26739,1809,9,7,5,1,3,16
1163,3237,30194,251784,258840,69182,93082,117636,131167,163230,196402,150303,51971,16967,1219,16,7,9,2,2,20
1164,591,16355,36713,36863,5271,9725,8765,10867,19102,25720,27982,15627,7102,485,5,0,2,0,0,2
1165,1692,29450,54650,53853,11605,20023,15710,19051,33382,39005,39779,21087,8623,475,12,4,4,2,1,11
1166,2363,50406,2704,2793,277,291,290,400,889,1736,2514,1929,1677,240,0,0,2,0,0,2
1167,1908,92534,15617,15883,2943,4856,3482,4152,7956,10846,12996,7641,5102,626,3,1,1,2,2,6
1168,1900,38000,12369,11704,1405,2473,2237,2459,4752,9261,11596,7588,5523,590,0,1,1,1,1,4
1169,2934,22427,4637,4289,618,1239,1080,1045,1980,3120,3580,2146,1567,160,2,0,1,0,0,1
1170,1996,7955,6911,6529,484,1007,1026,1161,2180,4082,5559,3617,2959,464,2,1,2,1,1,5
1171,501,6000,54209,58963,23872,27432,17373,32769,49680,40318,26667,8858,2718,192,2,3,2,0,0,5
1172,1007,3091,94633,103710,36381,43944,28694,51759,78761,68955,48771,17050,5684,355,12,7,4,2,1,14
1173,1014,2482,103654,105798,35144,42383,43951,52331,73608,78127,52526,20799,9171,920,5,4,8,1,1,14
1174,2869,3263,150996,147674,42158,61588,78307,68511,94534,98819,85417,43122,18120,1253,2,8,6,2,1,17
1175,1157,3720,12969,12558,3801,3765,2559,5169,7548,7944,9767,5572,3717,323,3,1,2,0,0,3
1176,1681,,6410,6141,780,1708,1183,1483,2343,4190,5466,3412,2850,406,0,1,1,0,0,2
1177,470,6504,3186,3073,329,752,642,718,1271,2375,3122,1730,974,56,2,0,2,0,0,2
1178,645,3000,8987,8772,937,1700,1538,1963,3210,6477,9276,5704,3489,354,0,1,1,0,0,2
1179,583,5000,4755,4460,1208,1847,1328,1627,2704,3309,3111,1870,1404,141,0,0,1,0,0,1
1180,3569,556818,4563,4633,1098,1711,1469,1642,2648,3546,3578,2090,1129,36,1,0,3,0,0,3
1181,585,80259,1210,1230,364,658,370,579,1028,827,978,445,205,5,1,0,1,0,0,1
1182,3610,3000,88682,89360,24244,34990,46811,40221,51448,53999,51667,26876,13211,1387,4,4,5,0,1,10
1183,867,2679,162237,157889,43144,62012,80750,71285,95420,104096,94115,49456,23217,1750,10,8,8,2,1,19
1184,7877,19992,161746,157777,42497,61690,80064,70892,93908,103452,94741,50106,24010,1996,10,8,8,1,2,19
1185,4389,50000,11685,11673,4120,2834,4495,7248,7559,9269,9575,4531,2161,108,0,1,1,0,0,2
1186,4244,239690,93178,101144,33374,42071,28082,48547,74596,66920,48964,18247,6626,519,10,5,2,1,0,8
1187,423,12200,2805,2884,401,431,630,794,1169,2110,2748,1513,866,48,2,0,3,0,0,3
1188,679,4824,90446,88483,31943,41802,30672,41998,71014,54643,43311,23157,8083,414,4,5,2,0,0,7
1189,1091,24000,8138,7634,630,1561,2491,1547,2656,5473,7488,5139,4258,529,2,1,2,1,1,5
1190,1008,200000,35350,36103,9349,12711,11541,15248,22288,22843,18976,9524,4386,486,2,2,3,0,0,5
1191,1089,16360,1717,1735,249,356,400,528,839,1098,1240,836,574,26,3,0,2,0,0,2
1192,3578,22414,3397,3153,764,927,654,801,1541,2053,2493,1591,1249,106,0,0,1,0,0,1
1193,2974,1078,163844,159857,39558,55377,66367,69709,97759,109770,109719,56196,20911,1429,12,4,4,1,3,12
1194,9178,11131,170892,167082,44448,65150,82827,73961,100892,110081,99351,51859,23893,2037,2,10,10,2,2,24
1195,541,160,2864,2785,956,857,642,1169,1834,1901,2578,1459,769,33,1,0,2,0,0,2
1196,407,10000,153011,153645,35313,53356,75412,68275,91238,123686,91836,37628,15858,1219,9,4,9,4,5,22
1197,4824,1120,160007,155714,42743,61678,80238,70586,94487,102430,91983,48163,22304,1605,15,8,8,2,1,19
1198,2509,5000,232775,240115,64524,86880,111668,123419,152388,185067,138508,45885,14957,1044,2,9,9,2,2,22
1199,13863,260556,177504,172423,59563,74658,80475,87976,115019,118562,85765,41673,18550,1688,7,6,12,6,9,33
1200,7349,68602,36592,35712,8849,12918,11935,12910,21480,25800,21558,12909,6693,500,6,4,9,1,3,17
1201,2903,30584,179172,174206,60292,76136,81918,88678,116333,120258,86257,41228,18067,1590,16,6,14,6,9,35
1202,561,25415,43379,42494,13767,17821,16122,18685,29127,32717,26681,15541,7452,477,13,5,10,2,3,20
1203,2501,15114,190330,184669,63171,80112,87800,93731,122989,127630,91716,43929,19656,1776,5,6,16,6,11,39
1204,1864,17480,132340,129560,41935,54408,52740,60193,82979,87241,67925,35175,16536,1413,11,4,11,4,6,25
1205,12704,220000,57791,55798,19606,23437,22474,26526,35641,34508,26074,13499,5993,547,5,0,7,2,2,11
1206,4013,27016,180256,175237,61168,76708,82553,89514,117520,121115,86753,41480,18213,1607,18,6,16,6,9,37
1207,41323,195163,6759,6786,2203,2656,2339,2801,4288,4443,3313,1773,985,168,0,0,6,1,0,7
1208,1196,64177,183252,177983,61389,78010,84911,90990,119105,122549,87309,41283,17836,1532,17,6,15,6,9,36
1209,7335,43577,4095,4178,957,1339,1221,1363,2336,2513,2235,1353,850,134,0,0,7,1,0,8
1210,7210,147177,179197,174215,60518,76264,82109,88781,116537,120439,86286,41174,17973,1558,8,6,15,6,9,36
1211,1952,63231,37372,37269,10301,14679,13458,15072,22076,24714,20630,11049,5872,658,6,1,4,0,1,6
1212,4220,2367,43523,42687,17033,20414,18789,23923,34776,36229,29555,16807,7744,441,2,5,11,2,3,21
1213,2001,5072,72907,69986,25761,29928,31935,36656,46551,43868,31006,14127,6027,683,3,3,10,3,3,19
1214,563,84617,74034,71898,24170,30285,38074,37696,47793,51186,33771,15128,7194,873,5,2,5,0,4,11
1215,5035,123214,6947,7375,2870,3349,2120,3784,5337,5188,3909,2234,1337,67,7,1,1,0,1,3
1216,2181,756911,3182,3329,655,881,893,1085,1703,2378,1687,1267,691,77,2,0,5,0,0,5
1217,,,44229,43275,16908,20379,18679,23537,34314,36339,29482,16855,7920,472,15,5,11,2,2,20
1218,4084,204293,10214,10404,2724,3766,2879,3813,6102,6497,5808,3331,2391,362,0,1,7,1,0,9
1219,2821,100000,5038,5014,1445,1329,1337,1945,2954,3571,3763,2381,1829,141,1,0,13,0,0,13
1220,2471,125167,172983,168025,57804,72731,80528,86110,113001,116693,82700,39467,17899,1651,6,6,16,6,10,38
1221,1747,116800,4490,4606,997,1295,1096,1428,2340,2732,2150,1254,754,55,6,0,4,0,0,4
1222,1300,21682,16039,15208,3268,3915,4100,5137,7549,10077,11612,7952,5849,514,4,0,12,0,0,12
1223,,,7196,7421,2005,2646,1866,2773,4664,5612,5267,2913,1724,191,7,1,8,0,0,9
1224,3182,112490,11488,11822,6581,6334,6425,9631,13028,12776,10913,5761,3122,142,0,2,16,0,1,19
1225,1795,,14961,14025,3627,4420,4668,5935,8445,10023,9993,6598,4629,382,10,1,13,0,1,15
1226,1003,32463,3550,3725,1039,1069,1103,1504,2198,2282,1900,1171,678,141,1,0,6,1,0,7
1227,990,10000,7694,7904,2114,2880,2140,3008,5221,6401,5905,3304,1928,196,2,1,8,0,0,9
1228,2856,,8208,8741,2255,3595,1865,2677,5354,5635,4831,2877,1936,183,2,0,9,0,0,9
1229,5362,158600,16561,15912,7700,7607,7462,10805,14630,14980,12826,6506,3674,193,2,1,17,0,1,19
1230,1124,36300,43464,42527,14034,18065,16429,19353,29924,33409,27491,15786,7704,498,7,5,10,2,3,20
1231,3369,107915,13718,12945,4332,4572,4778,6149,8501,10074,9166,4885,3100,201,5,1,21,0,0,22
1232,2460,100000,42977,41993,13990,17986,16403,19514,29663,33099,27175,15668,7640,498,3,5,10,2,3,20
1233,3742,96660,21220,21500,12598,13098,11732,16799,23118,21946,17172,9000,4187,205,2,2,10,1,1,14
1234,6123,960000,13388,13556,4385,5386,4133,5690,8187,8212,6533,3387,2234,311,0,1,7,1,0,9
1235,28125,240000,17846,18138,11271,10843,10373,15350,20505,19005,15861,8395,4137,199,14,1,13,0,1,15
1236,200,3292,16689,15817,3270,3977,4135,5193,7781,10637,12376,8529,6487,594,6,1,11,0,0,12
1237,1868,3000,14215,14422,2061,2751,3124,3646,5974,9908,13115,9387,7377,688,5,2,2,0,0,4
1238,3159,101734,8263,8541,2158,2874,2173,2952,5096,6271,5805,3285,2054,212,2,1,11,0,0,12
1239,6423,116243,18180,17573,8737,8734,8357,11954,16334,16215,13211,6724,3652,161,2,1,16,0,1,18
1240,1936,8613,83125,80900,28288,35147,42862,43369,55439,57403,36719,15814,7192,849,2,2,9,1,6,18
1241,7495,218040,6749,6907,1731,2363,1832,2567,4292,5373,5139,2780,1644,191,2,1,7,0,0,8
1242,4895,302000,173218,168275,57838,72780,80662,86219,113150,116855,83000,39575,17944,1651,3,6,16,6,10,38
1243,330,1200,16423,15347,6141,7226,6354,8294,11490,11434,8050,4135,2305,164,4,2,10,0,1,13
