index,size,user,Population_woman,Population_man,under10,10대,20대,30대,40대,50대,60대,70대,80대,90대,transit_count,도서시설,전시시설,공연시설,지역문화활동시설,total
816,1776,22967,5432,5369,1536,2129,2439,2498,3247,3902,3456,1509,671,30,14,2,1,1,1,5
817,1650,0,7784,7421,1066,2034,2060,1980,3300,5344,6782,4272,2792,251,11,2,1,0,2,5
818,1835,31658,11444,11325,1798,3293,3292,2824,5561,7186,8574,4969,3202,475,7,2,0,1,1,4
819,1584,48430,6305,7008,1009,2032,2556,2332,4018,5261,4704,2430,1262,69,10,1,0,0,0,1
820,1325,0,5106,5197,760,1116,1392,1459,2267,4031,5375,3272,1879,136,2,1,0,1,2,4
821,1931,10135,32138,31774,8663,11355,11821,13434,18631,22784,21825,10822,4941,197,13,4,0,1,3,8
822,1563,0,14460,15298,3537,4049,5202,6293,8101,9871,10606,5211,2538,88,5,2,0,0,2,4
823,1092,36712,12352,13231,2088,4236,4662,3793,6482,9189,9282,5522,3384,255,19,2,0,1,1,4
824,807,9665,856,912,88,150,325,262,372,495,748,582,245,0,5,1,0,0,0,1
825,8831,267218,59211,58847,11759,19029,32722,25977,31087,38225,37059,19491,10522,704,9,3,5,2,1,11
826,334,28202,20206,19215,6730,8087,10091,10949,13008,10739,8097,2758,1191,125,4,2,0,1,0,3
827,780,10330,1308,1347,146,105,158,320,425,608,872,570,278,25,5,1,0,0,0,1
828,6025,99450,30028,29182,8288,12065,12164,13578,19020,19362,17060,8960,4877,343,7,3,1,2,1,7
829,1831,62796,55640,54603,12167,17977,29904,25376,29502,32467,31133,15063,8497,619,9,2,4,0,1,7
830,1412,11921,1485,1556,324,470,429,623,831,1331,1498,717,423,33,6,1,0,0,1,2
831,1508,52919,4262,4292,674,1302,2361,1172,1840,2808,3428,1769,988,36,3,2,0,1,1,4
832,2002,18760,5209,5194,1530,2090,2402,2480,3197,3740,3232,1309,633,16,13,2,1,1,1,5
833,1994,43584,7791,7414,1152,2090,2107,1943,3393,5410,6438,4282,2730,246,13,2,1,0,2,5
834,2865,44230,11719,11562,1811,3313,3332,2861,5588,7390,8907,5115,3401,494,7,2,0,1,1,4
835,1331,34930,6675,6418,977,1837,2265,2227,3186,4571,5559,3042,1945,152,15,1,1,0,0,2
836,547,176307,1473,1835,553,909,651,518,1263,1270,593,208,61,0,14,1,0,0,0,1
837,1361,34068,3856,4553,1346,1295,2152,3055,3310,3449,2779,1100,565,36,6,1,0,0,0,1
838,3409,89447,13730,14379,4105,4893,4213,6497,8257,7391,7162,3638,2393,207,10,1,0,0,0,1
839,991,8381,806,799,152,188,187,275,406,484,468,175,140,14,13,1,0,0,0,1
840,2800,156154,33437,32975,8628,13285,17695,13915,20020,25284,23754,11586,5978,313,6,5,0,0,2,7
841,965,53527,33600,33240,9534,12407,14866,14224,20345,24265,21766,10849,5102,228,18,4,0,1,3,8
842,1864,108,33437,32975,8628,13285,17695,13915,20020,25284,23754,11586,5978,313,6,5,0,0,2,7
843,1070,87977,22207,21839,5164,9025,13713,8927,13215,17350,16728,7710,4061,205,8,3,0,0,0,3
844,3472,167763,14088,14891,3423,3820,5017,6131,7619,9369,10381,5144,2514,88,11,2,0,1,2,5
845,6110,105250,11704,12342,2066,4174,4454,3762,6310,8745,8887,5288,3200,255,23,2,0,1,1,4
846,578,27283,4526,5322,755,1081,1489,1769,2571,3375,4069,2102,1577,132,2,1,0,0,0,1
847,1829,131744,13190,13572,5558,5613,4571,8004,9573,6764,4871,1976,1181,129,9,1,0,0,0,1
848,1140,41572,5626,5134,919,1138,2453,2453,2715,2977,2823,1353,754,33,5,1,1,0,0,2
849,679,16692,3658,3610,1758,2430,4015,2800,1956,1979,1684,696,357,0,6,1,0,0,0,1
850,8338,122729,20929,24248,12172,11179,9785,17914,18564,10111,5516,1666,618,87,3,1,0,0,0,1
851,4052,103797,53334,51649,16706,21547,24198,26036,35044,36655,28604,13514,6166,345,8,1,0,0,1,2
852,1629,26435,6093,6151,4773,2680,2331,6326,4858,3125,1720,706,479,28,12,1,0,0,0,1
853,2681,50950,41691,40872,7559,12948,19130,15971,21050,25829,27405,14782,9261,828,5,3,7,0,2,12
854,2692,10588,66028,63994,17797,28204,32580,30073,42654,47810,35273,15908,7060,360,7,3,0,0,1,4
855,1873,23160,81471,78467,26042,34195,37018,38991,53615,56471,39414,16463,7013,466,7,2,0,0,2,4
856,1781,28028,8670,9142,3415,3080,3487,5711,5189,4640,4731,2075,1364,180,9,1,1,0,0,2
857,2624,68879,46704,46269,13569,17309,30791,28647,28791,28532,25313,11346,5698,347,7,2,1,0,0,3
858,2480,107871,69129,69692,18687,26646,37435,36353,44172,46356,32242,11509,4021,250,9,3,0,0,0,3
859,3667,112339,57120,55262,14101,22599,30010,26099,34532,39050,27764,9599,3079,121,8,2,1,0,0,3
860,2753,62509,8714,8352,3571,4277,2894,4938,7014,4831,3332,1401,483,65,4,1,0,0,0,1
861,969,33239,72584,70686,15561,29332,39501,29976,43160,51089,41254,20740,9833,507,7,3,1,0,1,5
862,990,21662,75014,75325,23476,31366,43603,43624,51185,52672,39011,14877,4973,204,5,2,1,0,0,3
863,2578,126120,5372,5861,2480,2472,4419,4578,3512,2703,2308,711,382,5,7,1,0,0,0,1
864,534,4013,571,570,13,50,101,96,184,354,671,331,301,9,10,1,0,0,0,1
865,7298,187086,56330,54946,13786,22822,28895,24416,34863,41359,35923,17763,9312,471,14,3,1,2,1,7
866,275,3312,40972,40258,10724,17949,21631,17841,25337,27754,24827,12490,6743,381,4,4,1,2,1,8
867,989,57339,36831,35509,9388,14300,14765,15536,22235,24290,22135,11445,6309,365,11,4,1,2,1,8
868,1069,34551,12249,11728,1595,4537,5912,3353,5156,7814,9136,5545,3728,307,16,1,4,1,1,7
869,965,33593,2334,2368,1274,1366,550,1159,2079,1112,236,32,0,0,11,1,0,0,1,2
870,1169,46536,10321,9715,2516,4380,3102,3728,6471,6249,4526,2799,1544,123,16,3,2,1,3,9
871,2408,72289,20889,20285,5259,8569,9008,8139,11755,13035,12382,6176,3766,396,4,1,0,0,0,1
872,2265,81789,23648,25592,9146,9883,8955,14498,17096,14258,9654,4418,2362,143,10,2,0,1,2,5
873,1663,59855,21796,22021,5578,7867,7618,8625,13544,14777,13865,8112,4186,379,15,3,1,1,1,6
874,1013,19128,1332,1299,470,669,551,606,807,877,671,199,62,0,4,1,0,0,1,2
875,986,41224,7241,6942,666,1696,2899,1728,2667,4415,6066,3702,2113,180,3,1,3,1,2,7
876,6600,143908,28229,29044,9372,13112,12728,14463,20355,18640,13435,6162,3266,242,6,1,0,0,1,2
877,1175,33497,1778,1802,298,497,466,693,964,1347,1572,1030,773,64,8,1,0,0,0,1
878,866,26468,5553,5305,953,1500,1432,1427,2488,3272,3577,2325,1164,56,8,1,0,1,1,3
879,1978,37749,21707,22314,6335,12364,15213,11307,16234,15124,11402,5905,2668,239,11,2,1,1,2,6
880,1602,12251,11119,10892,1181,2928,3362,2553,4915,7664,10590,6553,4107,386,14,1,0,1,2,4
881,12267,137402,6336,6607,1225,2175,2039,1861,3433,4097,3937,2049,1571,255,11,1,0,0,0,1
882,3421,84901,50541,50860,11677,21219,37299,25831,31250,33937,31056,14372,6770,381,9,2,0,2,0,4
883,2392,134484,66332,64136,25830,31310,35070,43348,49093,44179,23797,6665,2173,84,13,4,0,1,0,5
884,1825,28274,4110,4138,261,415,499,742,1139,2405,4305,3187,2329,364,10,1,0,1,1,3
885,1697,53623,9154,9364,1509,2382,2836,3143,4834,6009,6901,4838,2732,211,9,2,1,0,0,3
886,2596,86646,16646,16118,2042,5636,8444,4517,7252,10651,11659,7526,5052,427,18,1,2,2,1,6
887,2740,44686,15037,14355,4814,8332,4900,6649,11190,10406,7807,3512,1817,212,5,2,0,1,0,3
888,1802,44986,13516,13085,3450,6173,4471,5377,8170,9161,6770,2820,1546,160,9,2,0,1,0,3
889,2897,72581,17158,15048,2986,7027,12084,6179,8483,10063,9739,5104,2889,300,10,1,1,0,1,3
890,2900,33008,6736,7033,1225,2065,2889,2286,3451,4796,4794,2864,2223,212,15,1,4,1,1,7
891,698,14994,224,211,10,8,23,31,64,132,351,173,84,0,5,1,0,0,0,1
892,564,33119,2398,2442,151,1061,311,247,591,1408,2080,1376,960,62,15,1,0,0,1,2
893,1172,37695,10635,10054,2643,4381,3132,3775,6619,6482,4579,2923,1544,133,5,3,2,1,3,9
894,529,36732,10635,10054,2643,4381,3132,3775,6619,6482,4579,2923,1544,133,6,3,2,1,3,9
895,1442,18904,3935,3913,2515,2653,1410,2641,3851,2961,1606,668,414,76,12,1,0,0,0,1
896,1511,16699,4676,4630,285,1191,1514,833,1737,2852,3879,2629,1660,171,8,1,0,0,0,1
897,3328,124189,20406,19597,4651,7389,9628,7919,10278,11866,11563,6184,3898,423,8,1,1,1,1,4
898,998,144611,8503,9325,1986,2543,2917,4252,5291,6060,5334,3061,1964,131,5,1,1,0,0,2
899,4485,183196,27987,30006,11970,12089,10978,18085,21042,17497,11543,5207,2643,154,17,2,0,1,2,5
900,987,25375,3286,3768,787,1218,1089,1115,1998,2558,2827,1353,546,52,4,1,0,0,0,1
901,991,42182,18314,18600,4770,6473,6250,7465,11626,12538,12456,7495,4006,333,7,3,0,0,0,3
902,1047,1401,649,664,25,109,143,110,197,510,804,661,288,52,14,1,0,0,0,1
903,1255,33678,24438,24634,6088,8732,8396,9441,15075,16335,15502,9125,4613,387,9,3,1,0,1,5
904,931,19712,851,715,47,119,612,140,240,441,837,484,408,23,2,1,0,0,0,1
905,2612,123514,26001,28142,7507,11125,13340,12418,17447,18941,15362,8378,4606,357,2,2,0,1,2,5
906,923,21509,2589,3758,640,739,920,1482,1949,2830,2271,1228,852,23,4,1,0,0,0,1
907,1211,49072,16112,17412,6139,7230,7843,9777,12593,13144,9273,4648,2291,187,5,2,0,1,1,4
908,1448,38561,4584,4484,350,802,1034,985,1794,3233,5471,3687,2872,302,6,1,0,0,1,2
909,1015,48212,8090,10300,3393,2798,3365,6588,6627,5171,4112,1680,915,58,8,1,0,0,0,1
910,1491,133075,20502,21916,7048,9172,13089,15294,15159,11723,8971,4672,2191,206,14,1,0,1,2,4
911,9037,387665,34252,34737,11943,20187,18551,17786,26495,22623,15137,7176,3184,238,4,1,0,2,2,5
912,2291,171345,8885,9166,1791,4175,7218,3989,3248,3013,2213,1050,577,51,2,1,0,0,0,1
913,1815,107494,30693,31119,9827,16956,19000,15361,22737,20404,14795,7140,3292,243,4,2,1,1,2,6
914,1283,34940,8566,8280,729,1740,2455,1815,3317,5483,8105,5151,3269,314,4,1,0,1,0,2
915,772,8220,903,961,107,787,331,257,382,693,786,562,337,26,2,1,0,0,0,1
916,2853,176844,44704,43850,17233,21227,19456,26131,32251,27219,14825,4724,1923,130,12,3,0,1,0,4
917,985,113915,71173,70125,30641,33082,33986,48477,54616,43357,22516,6761,2838,175,10,2,0,1,0,3
918,6662,197900,71215,77099,30533,25929,47201,62143,50941,39661,22952,6965,2643,155,12,1,0,0,0,1
919,5390,227987,28767,29460,10912,15493,17173,18662,25260,23370,15594,5262,2228,119,10,1,1,0,0,2
920,4792,148165,75381,72734,24420,33996,41081,44436,52562,51931,30937,9543,3364,88,11,3,0,1,0,4
921,4824,48273,57623,58362,11762,22878,42024,29232,35275,38897,34945,16516,7539,397,12,2,0,2,0,4
922,6263,249099,43747,43236,13214,21043,20249,20672,31312,29918,22401,9320,4446,337,15,1,2,1,0,4
923,4456,22725,1866,2179,129,288,565,454,834,1707,2519,1397,737,62,6,1,1,0,1,3
924,1585,26186,5595,5834,978,2997,4685,1917,3559,4072,3476,1902,1032,54,6,1,0,0,0,1
925,1762,7051,876,985,121,361,188,284,315,416,662,436,340,64,14,1,0,0,0,1
926,0,0,1110,1086,235,353,254,377,574,912,991,537,264,8,9,1,0,0,0,1
927,2773,89400,10042,10114,1553,2556,3101,3320,5167,6571,7897,5460,3157,271,4,2,1,1,1,5
928,12172,226941,14203,14152,5186,5984,4355,6707,8693,7472,6924,4005,2258,132,7,1,0,0,0,1
929,1386,25670,2841,2737,1066,1904,1204,1270,2433,2590,1668,603,293,5,2,1,0,1,0,2
930,758,7805,8408,8406,980,1636,1563,1699,3053,5380,6860,5139,3926,339,12,3,1,2,2,8
931,4220,89824,40995,40212,12470,13980,15375,19037,24584,23693,22341,14216,5714,545,10,2,1,0,0,3
932,726,970,1511,1495,745,564,408,909,908,988,938,559,342,57,13,1,0,0,0,1
933,4975,55463,17062,16208,3014,5452,5426,5126,8344,11261,11715,7801,5067,593,7,2,0,1,2,5
934,566,8491,914,885,33,92,139,110,278,519,1026,933,603,132,15,1,0,0,0,1
935,7446,48722,14698,13487,3123,4970,4410,4611,7735,10939,10970,7461,4893,437,9,2,3,3,1,9
936,740,8098,523,485,7,33,300,202,175,159,215,164,324,113,10,1,0,0,0,1
937,1008,7074,3536,3525,308,480,521,611,886,2209,3246,2094,1501,86,7,2,2,0,1,5
938,1804,42337,9269,8788,967,1770,1888,2125,3284,5876,7472,5864,4129,466,6,2,1,1,2,6
939,1543,2544,4204,3946,492,635,875,809,1224,2613,3607,2868,2350,246,19,2,1,1,1,5
940,875,23971,5963,5882,1702,3625,4216,2135,3972,3731,3289,1867,1063,33,9,1,0,0,0,1
941,7175,29060,37638,37163,6401,10772,19409,13658,18385,24937,26894,16687,7922,666,4,3,0,1,0,4
942,1184,11459,3056,2780,883,1675,1422,1293,2724,2629,1594,826,400,13,9,1,0,0,0,1
943,624,11604,2963,2909,301,782,550,618,1042,1734,2410,1710,1197,91,2,2,0,0,1,3
944,1065,21865,2249,2178,138,373,335,362,951,1607,2264,1489,1039,83,3,1,0,1,2,4
945,7234,114480,56103,55037,13048,21172,41097,28819,32391,36104,30722,17195,9257,925,16,3,5,3,2,13
946,5374,42610,20575,20027,4263,6969,6180,6413,11080,13980,13663,9625,6166,575,8,2,0,2,2,6
947,1341,13964,2434,2368,119,277,375,434,877,1869,2351,1728,1132,124,6,1,1,1,3,6
948,539,6747,766,735,74,71,116,151,230,476,664,644,372,36,8,1,0,0,0,1
949,1070,21352,8408,8406,980,1636,1563,1699,3053,5380,6860,5139,3926,339,11,3,1,2,2,8
950,778,22499,8408,8406,980,1636,1563,1699,3053,5380,6860,5139,3926,339,13,3,1,2,2,8
951,986,18524,1029,1084,739,549,493,793,1162,985,504,193,66,10,7,1,0,0,0,1
952,1157,34351,27946,29209,7201,11567,12348,11858,20251,21736,16962,8313,3384,180,4,1,0,2,1,4
953,5736,426845,64580,62723,17927,24440,26248,27311,41751,42390,36944,21052,8442,473,10,2,1,1,0,4
954,693,2346,676,658,130,179,175,205,339,480,598,345,283,47,4,1,0,0,0,1
955,3753,107164,28864,28664,8325,9116,10204,13407,16526,16073,15763,10660,4632,494,13,2,0,0,0,2
956,2338,150818,50802,50147,14115,19769,20766,20690,33565,33544,26788,12998,4971,312,16,2,0,2,1,5
957,5006,68173,16901,16024,3009,5473,5426,5172,8305,11278,11747,7760,5152,588,10,2,0,1,2,5
958,991,16130,680,679,59,128,104,201,219,628,801,491,484,26,8,1,0,0,0,1
959,1000,11405,933,889,174,605,298,203,704,613,544,232,210,7,5,1,0,0,0,1
960,1046,40309,15957,14741,3222,5138,4582,4742,8050,11276,11324,7530,4976,448,12,2,3,3,1,9
961,1454,49147,12700,12088,2345,3945,3761,3792,6183,8394,7896,5110,3458,404,13,1,0,0,0,1
962,420,11332,3536,3525,308,480,521,611,886,2209,3246,2094,1501,86,17,2,2,0,1,5
963,1379,24575,9439,8895,937,1928,1825,2084,3307,5720,7219,5872,4048,433,6,2,0,1,2,5
964,1481,54814,4554,4286,492,704,929,833,1299,2746,3803,3050,2457,260,14,2,1,1,1,5
965,4262,164393,15651,15486,3630,6270,5251,5128,8971,9209,8202,5006,2886,99,18,1,0,0,2,3
966,1154,10437,1329,1314,196,162,320,298,391,966,1025,726,400,6,6,1,0,0,1,2
967,889,6624,2902,2895,662,761,1828,1225,1557,2112,1713,1161,730,56,6,1,0,1,0,2
968,2410,46661,1201,1184,543,843,732,544,1273,825,329,85,79,0,3,1,0,1,0,2
969,1389,67366,6045,6781,1500,2439,2772,2583,3714,3949,3694,2202,1395,199,14,1,0,0,0,1
970,2202,92366,16886,16461,2923,4573,5759,5911,8305,11177,12221,8006,3870,396,2,3,0,1,0,4
971,543,38559,1797,1892,79,218,294,348,557,1066,1794,1436,969,126,9,1,1,0,0,2
972,6143,168312,30505,29049,7533,12338,12415,11925,18099,20690,19694,11407,5243,350,13,1,0,0,1,2
973,3743,130664,38707,37609,10005,17048,19851,16659,25687,29580,18729,7382,2876,148,4,2,2,1,0,5
974,422,34724,2209,2157,390,718,670,637,1028,1551,1919,1382,1182,176,13,1,0,0,0,1
975,4958,120098,37238,36912,6752,12019,23315,14632,19793,26183,24866,14608,6746,585,6,3,0,1,0,4
976,3977,70473,52160,51852,11475,22625,37310,20978,30168,35361,24064,11078,4823,529,10,2,2,1,1,6
977,1424,81775,2444,2358,264,743,522,571,977,1614,2123,1503,1098,86,8,2,0,0,1,3
978,892,15107,572,566,90,298,156,247,286,327,400,143,58,0,7,1,0,0,0,1
979,1380,35993,1531,1567,325,446,314,457,883,1096,1403,892,691,47,4,1,0,0,0,1
980,2793,84556,43439,41654,9636,13960,23125,23263,25580,28177,23753,14065,6637,521,9,2,7,5,1,15
981,866,19205,73352,70288,20347,30176,42378,34900,45145,48889,34046,16996,6631,298,8,4,1,0,1,6
982,1473,102936,32110,30340,6696,10991,18584,15119,18748,19996,16193,9064,3825,204,8,1,0,1,2,4
983,2537,89272,48761,47910,12673,19937,39377,27886,30505,32605,26808,15705,8013,746,14,2,3,3,3,11
984,2799,52301,88023,80865,18101,33759,40927,33652,48120,59660,51788,28044,12543,1154,7,2,0,0,2,4
985,2594,142731,62255,60930,20259,26106,35071,33775,41887,43701,28178,12545,4907,170,15,3,1,1,0,5
986,3367,245137,46088,44411,18289,23116,19551,23182,32709,28524,18074,6912,2341,135,12,1,0,1,0,2
987,6617,26110,35296,32944,5457,11571,14627,11744,17815,23256,22958,14187,7500,569,12,1,9,5,0,15
988,2519,95051,48006,46395,10348,15831,27974,24872,28278,30447,25210,15008,6776,498,6,2,0,0,2,4
989,2964,122971,56077,51315,11831,20631,23878,21007,31012,38515,34362,18609,9121,939,8,2,0,0,1,3
990,3220,168313,54494,51676,13044,23390,31854,23046,30973,34492,25290,12848,5009,242,8,2,4,0,1,7
991,4042,190532,73500,70016,18523,27158,36793,33875,43827,50308,39487,20866,9233,508,5,4,1,0,0,5
992,1585,72920,13034,13252,5270,7933,6980,6527,9882,7697,4984,2235,1175,178,14,1,0,0,0,1
993,3503,170478,17777,16660,4565,7005,5868,5930,10884,12338,9327,5865,3324,337,10,1,1,2,0,4
994,837,23811,1602,1487,343,724,806,581,918,1194,744,240,31,0,6,1,0,0,1,2
995,1274,64652,11712,11540,1613,2950,3391,3406,5467,7854,8954,6504,4915,535,5,2,0,0,0,2
996,3757,20220,5176,5056,402,732,702,757,1630,3343,4319,3143,2478,225,1,2,0,0,0,2
997,1965,25913,3088,2911,336,523,559,609,1067,1895,1905,1247,938,83,5,1,0,1,2,4
998,4134,128554,27369,30341,9215,10599,11533,14517,17224,22226,12330,5698,3607,361,9,2,0,0,0,2
999,497,101603,8168,8994,4309,4698,4512,6220,7411,8273,3569,863,302,23,7,1,0,0,0,1
1000,1940,42886,4742,4335,368,1470,2189,958,1728,2911,3513,2775,2208,217,6,2,1,1,1,5
1001,6225,264172,9719,9580,1609,3315,3575,3308,4656,7062,6690,4921,2888,278,17,1,0,1,1,3
1002,1261,82072,4484,4224,1307,2045,2622,2180,2696,3967,2233,461,120,0,7,1,0,0,0,1
1003,2794,56115,5159,5088,1313,2175,2731,2380,2779,5471,3763,1187,354,11,8,1,3,1,1,6
1004,6065,273504,34694,35346,7340,12368,13851,11932,18932,22041,22529,16275,7500,408,12,1,1,0,0,2
1005,1012,49134,4689,4752,423,771,1134,916,1366,2800,4032,3194,2568,209,0,1,0,1,2,4
1006,1047,60862,3167,2923,174,406,451,444,718,1955,2556,2155,1806,145,14,1,1,0,0,2
1007,2625,88939,3672,3501,201,232,359,389,705,1836,2980,2437,1878,204,8,1,0,1,1,3
1008,775,19467,21572,21294,5963,8177,9713,9631,12694,16729,12900,5350,1819,72,7,2,1,0,0,3
1009,9035,156751,13557,15207,4297,5034,6301,6670,9101,11474,10227,6052,2911,226,7,2,0,1,0,3
1010,2591,99202,9468,8967,1610,2398,2424,2527,3854,6177,7335,5351,3969,336,7,2,0,1,1,4
1011,801,20283,2740,2581,265,352,352,442,701,1440,2406,1870,1124,108,6,2,1,1,1,5
1012,3662,126746,4607,4416,682,876,880,964,1591,2775,3668,3037,2387,140,10,2,0,1,0,3
1013,1055,40733,5843,5551,239,1373,1024,791,1559,4270,5198,3901,3204,291,2,2,1,1,1,5
1014,2265,87471,4044,3955,452,377,264,601,1054,1931,2598,2405,1735,208,2,2,1,1,1,5
1015,820,61364,2449,2328,202,251,444,400,747,1536,2273,1690,1090,116,5,2,1,0,1,4
1016,2257,72560,10272,9972,1205,2292,1975,1894,3729,6210,7908,6031,4176,444,1,2,0,1,2,5
1017,1755,115814,17203,15895,2563,4820,5724,4060,7816,11936,11372,8173,6316,724,15,2,1,1,2,6
1018,330,1400,376,382,121,218,271,133,257,466,93,39,6,0,4,1,0,0,0,1
1019,3183,14334,5554,5320,357,601,829,905,1506,3118,4146,3376,2828,295,3,1,2,1,1,5
1020,1043,6354,3955,3800,1203,1901,1389,1516,2641,3156,3376,2273,1397,134,7,1,0,0,0,1
1021,706,5915,625,648,27,11,42,27,86,204,244,280,229,36,6,1,0,0,0,1
1022,1336,17541,5265,4977,351,683,712,758,1642,3363,4376,3184,2520,239,6,2,0,1,1,4
1023,1052,45886,1466,1659,323,459,461,450,761,963,958,524,370,20,8,1,0,0,0,1
1024,1259,27661,6629,7880,1423,2329,2541,2507,3876,5957,3702,1030,453,38,6,1,0,0,0,1
1025,1309,46147,7842,8007,2558,2901,3390,4227,4929,5388,3969,1731,822,106,8,1,0,0,0,1
1026,1659,63760,24964,28017,8735,9848,10606,13534,15942,20479,11684,5600,3616,386,14,2,0,0,0,2
1027,3751,36320,10997,11216,6083,6604,4845,7494,10082,6897,4663,1994,784,93,7,2,0,1,2,5
1028,2132,76090,15546,16193,7921,8827,6419,9393,13187,10091,6531,2670,1030,133,11,2,1,1,2,6
1029,1726,90103,4742,4335,368,1470,2189,958,1728,2911,3513,2775,2208,217,6,2,1,1,1,5
1030,1215,11687,3489,3487,251,483,1047,665,937,1869,2442,1769,1321,165,9,1,0,0,2,3
1031,1453,62462,18816,18662,8476,8605,9028,11685,12903,9344,6749,3401,1596,165,7,1,0,0,0,1
1032,5774,50204,45921,44363,9578,15494,16339,15860,25830,29893,29501,19239,9540,773,9,2,2,0,0,4
1033,935,20129,39442,37753,10875,16851,17818,17010,26661,27270,20690,9612,4421,546,18,2,1,1,0,4
1034,4424,33294,33818,32437,8076,12127,10993,12051,19736,21491,21216,14472,7077,398,12,2,0,0,0,2
1035,2177,44884,39075,37377,10855,16771,17666,16922,26504,27053,20537,9567,4415,546,17,2,0,1,0,3
1036,705,7626,842,858,43,126,223,187,200,533,538,501,331,32,9,1,0,0,0,1
1037,12078,233264,27508,26641,11991,13454,10272,15472,20629,14364,9020,4172,1837,86,7,1,0,1,0,2
1038,1025,4393,275,266,8,31,22,40,55,149,230,167,74,13,5,1,0,0,0,1
1039,618,11672,1063,1194,184,331,330,237,486,779,1099,470,394,19,10,1,0,0,0,1
1040,5021,223595,20692,19736,3558,7047,11522,7145,9267,13047,13713,8602,4522,348,11,2,3,1,2,8
1041,778,155377,25500,25316,7773,9728,9492,10917,15275,16959,12283,6477,4732,648,14,1,0,0,0,1
1042,2332,32514,21640,21076,3959,7401,9702,7764,11357,15286,14833,9046,4567,346,19,2,3,1,2,8
