index,시설명,address,size,user,latitude,longitude,Population_woman,Population_man,under10,10대,20대,30대,40대,50대,60대,70대,80대,90대,transit_count,도서시설,전시시설,공연시설,지역문화활동시설,total
1071,영일민속박물관,경상북도 포항시 북구 흥해읍 한동로 51,420,7463,36.11069,129.3472303,123564,120516,31813,42016,45491,50308,70170,85418,80522,36126,14557,1446,9,3,2,3,1,9
1072,예천박물관,경상북도 예천군 감천면 복골길 150,2949,26593,36.7002169,128.5142659,9290,9042,995,1975,3399,2644,4878,7706,8289,4895,3190,298,0,1,1,0,0,2
1073,옛길박물관,경상북도 문경시 문경읍 새재로 944,1964,22959,36.7630989,128.0762895,4895,4543,735,1452,1382,1479,2719,3592,4256,2912,1743,228,0,1,4,1,0,6
1074,옥진각,경상북도 안동시 도산면 도산서원길 154,232,177919,36.7277627,128.840434,2119,2179,414,582,343,420,850,1144,1961,1530,1112,87,2,0,6,0,0,6
1075,우륵박물관,경상북도 고령군 대가야읍 가야금길98,1374,19568,35.7420381,128.2635183,9345,9199,768,1751,1415,1634,2939,6571,9737,6656,4571,462,2,1,2,1,2,6
1076,운강이강년기념관,경상북도 문경시 가은읍 대야로 1683,209,7848,36.6719166,127.995707,3085,2965,400,1875,2910,811,1452,1939,2685,1469,788,78,3,1,3,0,0,4
1077,울진 봉평리 신라비 전시관,경상북도 울진군 죽변면 봉화길 9,2393,10161,37.0429997,129.4012817,11516,12141,1342,2661,1912,2382,4295,7496,10388,6490,4673,422,1,2,1,0,1,4
1078,의성조문국박물관,경상북도 의성군 금성면 초전1길 83,3980,94737,36.2766027,128.6686764,8791,8359,2728,2712,2969,3835,5177,6396,6500,3837,2055,210,3,0,1,0,0,1
1079,인삼박물관,경상북도 영주시 풍기읍 죽령로 1378,2829,9547,36.8859794,128.4799572,7755,8332,3351,2450,3834,5617,4894,5273,4138,1962,946,110,4,1,1,0,1,3
1080,전통문화콘텐츠박물관,경상북도 안동시 서동문로 203,1698,22232,36.5660864,128.7341909,61942,59368,14356,20395,24792,22148,32836,39374,40171,23480,13558,1253,10,5,4,1,1,11
1081,정기룡장군유물전시관,경상북도 상주시 사벌면 충의로 230,225,4000,36.4445484,128.2131929,27398,26192,5839,7956,6921,8767,13107,18203,20735,12786,8431,754,2,1,4,1,1,7
1082,청도박물관,경상북도 청도군 이서면 이서로 567,1941,31983,35.6940287,128.6865751,13824,12788,1395,2548,2164,2405,4695,8424,12000,8705,6065,578,5,2,1,0,1,4
1083,청량산박물관,경상북도 봉화군 명호면 광석길 39,3062,50263,36.7881502,128.8938446,1393,1518,83,114,207,193,409,961,1237,1190,672,65,4,0,3,0,0,3
1084,청송수석꽃돌박물관,경상북도 청송군 주왕산면 주왕산로494,963,30000,36.3780262,129.1073943,3579,3405,444,404,633,943,1208,2735,3918,2909,2434,218,3,1,1,1,1,4
1085,충재박물관,경상북도 봉화군 봉화읍 충재길 60,536,6040,36.9052969,128.7422804,7272,6826,784,774,875,1390,2386,4016,6820,5085,4383,450,0,1,1,0,2,4
1086,칠곡호국평화기념관,경상북도 칠곡군 석적읍 강변대로 1580,9461,90604,36.0183049,128.4034993,72842,78233,20884,27222,29997,37516,52127,55826,39940,18320,10396,883,5,4,3,1,1,9
1087,함창명주박물관,경상북도 상주시 함창읍 무운로 1593,792,6207,36.5762912,128.1598343,27612,26258,4587,6110,6623,7754,11664,17845,23803,15674,10017,774,5,3,1,1,1,6
1088,경산공룡박물관(휴관),경상북도 경산시 남산면 하대2길32-7,1188,,35.7956518,128.8044641,111467,109734,28678,42268,65029,50698,66467,73545,62253,32351,15309,1210,6,2,6,1,3,12
1089,경상북도독립운동기념관,경상북도 안동시 임하면 독립기념관길 2,7442,24816,36.5335245,128.8581767,7723,8380,1123,3090,5969,2304,2919,4251,5830,4246,2640,250,4,0,2,0,0,2
1090,경상북도문화재연구원박물관,경상북도 영천시 금호읍 원제 2길 38,1707,,35.9440224,128.8974857,58334,57508,13749,19348,27774,22859,32069,36973,34101,19303,10170,623,3,2,3,1,2,8
1091,경주세계자동차박물관,경상북도 경주시 보문로 132-22 ,3534,58072,35.8518843,129.2680277,71335,69270,17068,25847,31303,27209,41568,51718,45835,24343,12441,1231,0,2,8,2,2,14
1092,바니베어뮤지엄,경상북도 경주시 보문로 280-34,4652,60000,35.8523307,129.2753343,70696,68787,17154,26046,31617,27401,41873,51985,45860,24176,12331,1225,3,2,8,2,2,14
1093,보경사성보박물관,경상북도 포항시 북구 송라면 보경로 523,312,12000,36.2631379,129.3061772,3410,3040,2093,1712,1154,2596,2928,2504,1857,552,299,49,0,0,1,0,0,1
1094,부석사성보박물관(휴관),경상북도 영주시 부석면 부석사로 345,1609,,36.9988679,128.687512,2918,2890,200,385,439,635,1083,2136,3437,2436,1871,152,0,0,1,0,0,1
1095,불국사박물관,경상북도 경주시 불국로 385,1752,48000,35.7898804,129.3318909,12968,13071,1800,4405,8488,4203,6139,8468,8244,5062,2135,80,3,1,4,0,0,5
1096,안다미로귀때박물관,경상북도 칠곡군 기산면 강정길 47-10,367,400,35.9838458,128.3842389,25573,26049,6382,6235,6185,9978,13647,17530,20427,12141,7777,695,11,2,3,1,1,7
1097,안동선비문화박물관,경상북도 안동시 풍산읍 경서로4380-49,514,2000,36.5923473,128.5960034,12621,12072,5261,4807,3615,6018,8142,6848,5519,2738,1897,200,7,1,1,0,0,2
1098,안동소주박물관,경상북도 안동시 강남로 71-1,524,12465,36.5496832,128.7087808,62184,59511,14137,20236,24805,22356,32864,39489,40688,23906,13889,1309,4,5,3,1,1,10
1099,영천역사박물관,경상북도 영천시 선창길 9,697,5811,36.0186486,128.9299607,32864,32750,7339,8797,10746,12100,17156,23213,25100,15053,8576,528,10,1,2,1,2,6
1100,용문사성보유물관,경상북도 예천군 용문면 용문사길 285-30,816,3000,36.7314037,128.3695042,2911,2822,1475,1452,1241,1346,2201,1879,1660,910,450,22,1,0,1,0,0,1
1101,한국국학진흥원 유교문화박물관,경상북도 안동시 도산면 퇴계로 1997,6383,14829,36.7020713,128.8109569,2972,2982,1414,1308,498,1178,2537,1588,1545,1151,843,61,4,0,5,0,0,5
1102,은해사성보박물관,경상북도 영천시 청통면 청통로 951,405,13992,35.991847,128.7896725,14171,14444,4856,5367,8874,8176,9990,10653,8514,4559,2630,306,0,0,1,0,0,1
1103,잉카마야박물관,경상북도 문경시 전곡길 13-10,396,300,36.6113903,128.0249709,3921,3526,389,1981,2915,826,1331,2143,3229,2152,1587,160,7,1,4,0,0,5
1104,직지성보박물관,경상북도 김천시 대항면 직지사길95,297,5720,36.1162989,128.0041751,15616,15533,3103,4991,5271,5193,8057,11239,10412,6808,4222,390,0,0,2,0,0,2
1105,청솔수석박물관,경상북도 김천시 남면 오봉로 717,923,4000,36.1323275,128.22457,52585,52412,12164,19269,20960,21928,30770,37521,33143,16299,7861,534,3,1,2,0,0,3
1106,포스코역사박물관,경상북도 포항시 남구 동해안로 6213-14,3636,16570,35.9959595,129.3987965,177253,181022,45413,62889,66267,76607,107404,127964,125213,58915,23439,1825,5,8,2,5,2,17
1107,포항바다화석박물관,경상북도 포항시 남구 호미곶면 해맞이로 136,1849,20729,36.0769937,129.5655923,1967,1879,271,300,466,728,931,1488,1703,1026,562,18,7,0,2,0,0,2
1108,하회세계탈박물관,경상북도 안동시 풍천면 전서로 206,2000,280610,36.5487993,128.5276367,16622,15982,3542,4288,3159,4881,6556,8237,11448,7664,5841,545,4,2,1,1,0,4
1109,한국대중음악박물관,경상북도 경주시 엑스포로9,1090,19792,35.8399788,129.2893474,65658,63186,16402,24918,30071,25930,39185,48294,41478,21072,10616,1006,6,1,7,1,2,11
1110,한국전통창조박물관,경상북도 의성군 단북면 중령길22-8,638,1301,36.3983932,128.3934311,6581,6111,669,571,958,1360,2047,4200,7016,5019,3493,391,0,1,1,0,0,2
1111,경북과학대학교박물관,경상북도 칠곡군 기산면 지산로 483,2732,5563,35.9934386,128.3389275,39883,40888,9490,11768,12031,15223,22944,30539,30355,16612,10157,861,4,3,3,1,1,8
1112,경북대학교 자연사박물관,경상북도 군위군 효령면 경북대로 2228(장군리 190-2),1108,5662,36.1213357,128.5767727,4510,4540,2490,1877,1017,2766,3487,2652,2716,1778,1306,104,4,0,1,0,0,1
1113,경주대학교박물관,경상북도 경주시 태종로 188,700,90,35.8297185,129.1620968,75489,73361,17255,25960,30433,28023,42250,55137,50393,27649,14323,1388,2,4,4,2,2,12
1114,대구가톨릭대학교 박물관,경상북도 경산시 하양읍 하양로 13-13,3841,40,35.9152251,128.825278,50886,51642,14391,23976,37326,23243,31081,29933,22308,10826,5021,255,10,2,4,0,0,6
1115,대구대학교 중앙박물관,경상북도 경산시 진량읍 대구대로 201,3862,12723,35.9024584,128.8478094,48223,49100,12737,22999,36147,20682,28957,29371,22125,11011,5352,295,3,2,4,0,0,6
1116,대구한의대학교박물관,경상북도 경산시 한의대로 1 ,1993,4153,35.7967215,128.7757183,154742,148825,40502,62810,81807,69365,94720,107108,85083,42084,19539,1386,4,3,6,1,3,13
1117,동국대학교 경주캠퍼스 박물관,경상북도 경주시 동대로 123 동국대학교 WISE캠퍼스 박물관,652,5000,35.8622478,129.195123,77295,75386,17691,25810,29102,28505,43542,56419,51546,28023,14658,1401,3,3,6,2,2,13
1118,안동대학교박물관,경상북도 안동시 경동로 1375,2716,3089,36.5419567,128.7969108,42993,42163,8448,13178,19123,14051,20899,26610,29101,17972,11281,1214,7,3,4,1,1,9
1119,영남대학교박물관,경상북도 경산시 대학로 280,2834,7655,35.8330177,128.7532086,222477,215004,60194,88937,115281,102742,137652,148472,121199,60839,26922,1614,8,4,7,1,3,15
1120,영남대학교 자연박물관,경상북도 경산시 대학로 280,608,2384,35.8330177,128.7532086,222477,215004,60194,88937,115281,102742,137652,148472,121199,60839,26922,1614,8,4,7,1,3,15
1121,국립김해박물관,경상남도 김해시 가야의길 190,16864,173956,35.2429754,128.8733612,190899,190151,48464,74982,90779,85587,122958,152165,105804,42868,17329,1334,18,4,10,4,5,23
1122,국립진주박물관,경상남도 진주시 남강로 626-35,7632,293002,35.1888331,128.0770031,161917,157625,43009,62928,80645,71123,95235,103912,93691,49510,23348,1757,13,8,8,2,1,19
1123,해군사관학교박물관(휴관),"경상남도 창원시 진해구 중원로 1, 사서함88-2-6호",,,35.1440057,128.6582846,130378,133042,35989,49329,57828,69798,86903,98092,78055,29979,10076,678,12,4,2,1,2,9
1124,거제어촌민속전시관,경상남도 거제시 일운면 지세포해안로 41,2680,188884,34.8326967,128.702632,66915,71803,26460,30655,19013,36774,54751,45118,34255,12810,4470,302,9,4,3,1,1,9
1125,거창박물관,경상남도 거창군 거창읍 수남로 2181,1532,18650,35.6739115,127.9104261,23287,22390,3379,7064,5384,5653,9476,15499,17977,11848,8477,789,5,2,1,2,1,6
1126,경상남도산림박물관,경상남도 진주시 이반성면 수목원로 386,5857,259977,35.1611801,128.2938413,6470,6331,1367,2205,2250,1953,3311,4051,4157,2516,1526,169,8,0,1,0,0,1
1127,고성공룡박물관,경상남도 고성군 하이면 자란만로 618,3462,442731,34.9074119,128.1486676,20608,20199,3419,5620,4791,5734,11043,14767,17182,11593,6412,616,8,0,1,0,1,2
1128,고성박물관,경상남도 고성군 고성읍 송학로 113번길 50,4536,40489,34.9794626,128.3207101,17175,17161,2360,4215,3248,4548,8096,11408,15081,10097,6459,585,6,1,2,1,2,6
1129,고성수석전시관,경상남도 고성군 회화면 1116,763,290780,35.0750586,128.3872245,6917,6712,1625,2965,1972,2443,4311,5143,5489,3540,1773,139,0,1,2,0,0,3
1130,고성자연사박물관,경상남도 고성군 회화면 1116,863,290780,35.0750586,128.3872245,6917,6712,1625,2965,1972,2443,4311,5143,5489,3540,1773,139,0,1,2,0,0,3
1131,고성탈박물관,경상남도 고성군 고성읍 율대2길 23,1872,6634,34.9706658,128.3335496,18222,18392,2373,4388,3406,4748,8258,12001,15842,10429,6725,533,3,1,2,1,2,6
1132,김해목재문화박물관,경상남도 김해시 관동로27번길 5-49,2073,28286,35.1798289,128.8076793,167189,167688,56027,74992,65949,82758,124169,122155,80800,32155,11937,989,3,6,3,2,2,13
1133,김해문화의집,경상남도 김해시 김해대로2371번길 24-18,772,,35.2288082,128.8867678,202643,201808,53453,81665,94009,90961,133271,159005,110614,45266,17994,1331,16,4,9,4,5,22
1134,김해민속박물관,경상남도 김해시 분성로261번길 35,865,27955,35.2352483,128.875812,208372,207422,56179,85800,96625,93816,139403,163513,111583,45195,17794,1322,9,4,10,4,5,23
1135,김해분청도자박물관,경상남도 김해시 진례면 진례로 275-35,1357,46055,35.2515559,128.7458815,215168,220892,59594,86475,99971,109187,146054,171009,121184,41212,14302,1157,6,8,10,3,2,23
1136,김해시수도박물관,경상남도 김해시 한림면 김해대로1347,495,13118,35.284039,128.8231784,157828,158794,42168,58038,74078,74077,100082,123396,87868,35399,15315,1303,1,3,9,3,3,18
1137,김해한글박물관,경상남도 김해시 분성로 221,591,33800,35.2313491,128.8704853,224330,223097,61029,94783,101799,99537,152017,173702,116411,47382,18595,1503,25,5,10,5,5,25
1138,김해화포천습지 생태학습관,경상남도 김해시 한림로 183-300,828,41390,35.3107551,128.7885416,60747,61904,22756,25728,24131,31762,45211,43887,31284,12789,5985,662,0,2,8,1,2,13
1139,남명기념관,경상남도 산청군 시천면 남명로 311,723,24550,35.2751162,127.8503602,3983,3913,447,727,402,674,1235,2337,3731,2358,1810,173,1,0,3,0,2,5
1140,남해유배문학관,경상남도 남해군 남해읍 남해대로 2745,2416,44485,34.8323403,127.8999043,13243,12425,1611,3407,2500,2765,5189,8562,11262,7686,5205,617,9,2,2,1,2,7
1141,남해탈공연박물관,경상남도 남해군 이동면 남해대로 2412,1941,2605,34.8174814,127.9272859,12735,12043,1404,3085,2188,2465,4854,8449,11453,7882,5423,626,5,2,2,1,2,7
1142,대성동고분박물관,경상남도 김해시 가야의길 126,3064,30947,35.2374065,128.8737462,205070,204161,55528,84547,95946,93206,137925,162089,110737,44879,17736,1322,14,4,10,4,5,23
1143,목면시배유지,경상남도 산청군 시천면 남명로 311,723,24550,35.2751162,127.8503602,3983,3913,447,727,402,674,1235,2337,3731,2358,1810,173,1,0,3,0,2,5
1144,밀양시립박물관,경상남도 밀양시 밀양대공원로 100,5289,120000,35.5029985,128.7589979,35248,33567,7806,10161,10076,13002,18684,23412,28268,16230,8784,614,6,2,1,1,3,7
1145,박진전쟁기념관,경상남도 창녕군 남지읍 월상길 27,678,9254,35.4476932,128.3861956,5169,4953,1500,2299,1739,2448,3526,3338,3138,1830,944,32,2,0,1,0,0,1
1146,봉황동유적 패총단면전시관,경상남도 김해시 봉황대길 39-32,92,9125,35.2297503,128.8784693,217964,216928,58656,90658,99348,96681,146158,169144,114648,46462,18370,1326,9,4,10,4,5,23
1147,산청박물관,경상남도 산청군 생초면 산수로 1064,704,27589,35.4922739,127.8317637,4797,4514,477,861,923,908,1934,3415,4180,3249,1946,188,8,0,2,0,0,2
1148,산청한의학박물관,경상남도 산청군 금서면 동의보감로555번길 61,2448,128174,35.4393332,127.8274566,7085,6605,425,1296,1024,1068,2319,4636,6361,4440,3300,534,1,1,3,1,1,6
1149,성산패총유물전시관,경상남도 창원시 성산구 성산패총로 137,972,13289,35.2083342,128.6795254,274537,280544,71050,101402,129344,141313,176894,213115,169919,64054,20976,1199,6,9,8,2,3,22
1150,안동문화의집,경상남도 김해시 삼안로72(안동),413,3765,35.235671,128.9177874,234723,232179,54424,78927,112628,106210,136897,186264,151168,64431,24451,1659,14,4,9,4,6,23
1151,양산시립박물관,경상남도 양산시 북정로 78,5572,58313,35.3584145,129.0489379,127301,124995,49422,50736,47219,69831,91641,81981,64426,27240,10812,829,11,4,3,2,1,10
1152,웅천도요지전시관,경상남도 창원시 진해구 두동도요로 198,1260,22891,35.1275298,128.8161178,137212,141187,55759,67376,48609,73687,113490,88616,58369,23035,7626,629,0,5,4,2,1,12
1153,의병박물관,경상남도 의령군 의령읍 충익로 1-25,2777,183450,35.3146987,128.2594698,9217,9033,3552,3569,3241,4949,7094,6212,6154,2996,1343,147,8,1,1,1,1,4
1154,지리산빨치산토벌전시관,경상남도 산청군 시천면 지리산대로 536,480,4982,35.2785867,127.7926379,2735,2713,315,466,268,425,845,1632,2932,1874,1479,181,0,0,3,0,2,5
1155,지리산역사관,경상남도 하동군 화개면 화개로 1438,149,2090,35.2896633,127.6461436,1612,1737,215,232,207,279,532,1052,1579,1075,887,158,3,0,2,0,0,2
1156,진영문화의집(휴관),경상남도 김해시 진영읍 여래로 20번길 11,526,,35.3043769,128.73315,65418,67978,24140,27812,26088,33816,49169,47390,36267,14841,6196,616,15,4,10,1,2,17
1157,진영역철도박물관,경상남도 김해시 진영읍 진영로 145-1,303,58009,35.3037099,128.7305126,68823,71352,24760,29462,28765,36052,52157,51724,40168,15992,6444,616,11,4,10,1,2,17
1158,진주익룡발자국전시관,경상남도 진주시 영천강로68번길 22,1757,32192,35.1719547,128.1400249,162926,158757,42936,62302,80838,71315,94948,104250,95217,50289,24044,1996,1,9,8,1,2,20
1159,진주청동기문화박물관,경상남도 진주시 대평면 호반로 1353,2490,33259,35.2238633,127.9619884,7682,7106,1917,3543,2305,2347,4299,5410,4668,2911,1530,143,3,1,1,0,0,2
1160,창녕박물관,경상남도 창녕군 창녕읍 창밀로 34,2227,36338,35.5458678,128.5059394,12464,12277,1853,2960,2824,3420,5245,8150,11156,7209,5113,476,2,1,1,1,1,4
1161,창녕비봉리패총전시관,경상남도 창녕군 부곡면 비봉길 7,437,20732,35.4105633,128.6450626,12470,11900,3336,3924,2565,4292,7082,7874,9182,5456,3427,315,4,1,2,0,0,3
1162,창원시립마산박물관,경상남도 창원시 마산합포구 문신길 105,1757,30193,35.2056073,128.5691409,239096,236476,60317,81736,101909,110332,145809,166032,155176,73647,26739,1809,9,7,5,1,3,16
1163,창원역사민속관,경상남도 창원시 의창구 창이대로397번길 25,3237,30194,35.244891,128.6807706,251784,258840,69182,93082,117636,131167,163230,196402,150303,51971,16967,1219,16,7,9,2,2,20
1164,청마기념관,경상남도 거제시 방하2길 6,591,16355,34.8548686,128.5171215,36713,36863,5271,9725,8765,10867,19102,25720,27982,15627,7102,485,5,0,2,0,0,2
1165,통영시립박물관,경상남도 통영시 중앙로 65,1692,29450,34.8407405,128.4165536,54650,53853,11605,20023,15710,19051,33382,39005,39779,21087,8623,475,12,4,4,2,1,11
1166,하동야생차박물관,경상남도 하동군 화개면 화개로 571-25,2363,50406,35.2547377,127.6468953,2704,2793,277,291,290,400,889,1736,2514,1929,1677,240,0,0,2,0,0,2
