index,시설명,size,user,latitude,longitude,Population_woman,Population_man,under10,10대,20대,30대,40대,50대,60대,70대,80대,90대,transit_count,도서시설,전시시설,공연시설,지역문화활동시설,total
1034,목포어울림도서관,4424,33294,34.8168718,126.3958353,33818,32437,8076,12127,10993,12051,19736,21491,21216,14472,7077,398,12,2,0,0,0,2
1035,목포어린이도서관,2177,44884,34.8148676,126.425579,39075,37377,10855,16771,17666,16922,26504,27053,20537,9567,4415,546,17,2,0,1,0,3
1036,무안군공공도서관,705,7626,35.1097234,126.2941288,842,858,43,126,223,187,200,533,538,501,331,32,9,1,0,0,0,1
1037,전라남도립도서관,12078,233264,34.8049962,126.461579,27508,26641,11991,13454,10272,15472,20629,14364,9020,4172,1837,86,7,1,0,1,0,2
1038,보성농어촌도서관,1025,4393,34.7797551,127.1968039,275,266,8,31,22,40,55,149,230,167,74,13,5,1,0,0,0,1
1039,해룡농어촌도서관,618,11672,34.9137166,127.5366982,1063,1194,184,331,330,237,486,779,1099,470,394,19,10,1,0,0,0,1
1040,순천시립삼산도서관,5021,223595,34.966718,127.4863517,20692,19736,3558,7047,11522,7145,9267,13047,13713,8602,4522,348,11,2,3,1,2,8
1041,순천시립신대도서관,778,155377,34.9366237,127.5481839,25500,25316,7773,9728,9492,10917,15275,16959,12283,6477,4732,648,14,1,0,0,0,1
1042,순천시립그림책도서관,2332,32514,34.9576643,127.4862458,21640,21076,3959,7401,9702,7764,11357,15286,14833,9046,4567,346,19,2,3,1,2,8
1043,순천시립도서관연향관,4114,168892,34.9469576,127.5185178,53848,52291,16906,23074,25315,24705,33751,40870,27621,10221,3799,400,14,3,1,0,0,4
1044,순천시립조례호수도서관,2320,136636,34.9640551,127.5245258,37103,36226,12500,16665,17594,17123,24084,27610,18226,6792,3299,437,10,2,0,0,0,2
1045,순천기적의도서관,1836,73788,34.9472289,127.5276872,52955,51463,14887,20537,24029,22809,30587,38458,26170,10079,3953,428,12,3,1,0,0,4
1046,신안군립도서관,1116,2464,34.8625329,126.3177988,741,789,13,71,87,53,200,438,751,404,291,31,2,1,0,0,0,1
1047,흑산자산문화도서관,145,350,34.6841497,125.4426757,425,611,74,19,86,146,237,574,618,446,381,5,3,1,1,0,0,2
1048,여수시립돌산도서관,1146,15949,34.71603,127.7499999,2858,3129,1279,2078,1692,1474,2982,2737,1174,309,5,0,4,1,0,0,0,1
1049,여수시립소라도서관,1230,22492,34.7810092,127.6348607,9390,10937,2367,2886,4180,4101,5279,7159,6399,3779,1898,140,6,2,0,1,0,3
1050,여수시립쌍봉도서관,3735,213719,34.7620966,127.6586886,30322,31694,12424,14008,13687,16106,21283,21751,16024,7522,2783,314,11,1,1,1,0,3
1051,여수시립율촌도서관,1579,19269,34.8835905,127.5789562,1094,1204,953,687,397,1156,1061,707,494,138,32,0,9,1,0,0,0,1
1052,여수시립현암도서관,3546,55279,34.7575525,127.7315839,14543,14490,2055,3915,4904,4848,6676,10512,11608,8222,3410,181,1,1,0,2,0,3
1053,여수시립환경도서관,2274,63188,34.7542288,127.7010727,31286,31526,7965,11022,12728,13510,18845,22583,21043,11080,3979,257,10,2,0,0,0,2
1054,여수시이순신도서관,5622,360011,34.7497667,127.6902604,36504,36446,10593,12666,14879,16631,21437,25286,22256,10644,3647,220,6,2,0,0,0,2
1055,영광군립도서관,1790,36564,35.2791723,126.5153066,8698,8228,1511,2309,2325,2424,3663,5700,6636,4885,3603,315,6,2,0,1,1,4
1056,삼호도서관,2383,116990,34.7448016,126.4666364,5084,5752,1054,1511,1514,1478,2565,3372,3400,2435,1324,87,7,1,0,0,0,1
1057,영암도서관,2434,33664,34.7979283,126.6937596,2740,2581,265,352,352,442,701,1440,2406,1870,1124,108,8,2,1,1,1,5
1058,금일공공도서관,1079,7443,34.3490076,127.029614,456,457,145,211,142,184,257,256,336,227,110,0,1,1,0,0,0,1
1059,노화공공도서관,1165,6809,34.1783924,126.5752127,1165,1237,342,524,385,360,741,931,972,655,339,19,2,1,0,0,0,1
1060,완도군립도서관,1567,12650,34.3126146,126.7546295,6115,6054,1391,1478,1828,2217,2950,4630,5246,3942,2956,291,8,1,0,1,2,4
1061,장성군립북이도서관,609,6633,35.4296741,126.8104269,316,285,22,26,88,130,202,324,498,214,345,0,11,1,0,0,0,1
1062,장성군립삼계도서관,627,22327,35.2576576,126.6616139,1846,1907,392,626,488,510,827,1027,907,669,428,65,7,1,0,0,0,1
1063,장성군립중앙도서관,2925,50190,35.3032861,126.7673786,4255,4011,650,803,787,933,1412,2514,3245,2752,2243,140,3,2,1,1,1,5
1064,정남진도서관,2339,14030,34.6744094,126.9066357,5614,5313,218,1372,1022,787,1508,4099,4913,3740,3123,251,6,2,2,1,1,6
1065,철마도서관,1779,34320,34.4865512,126.2635644,4044,3955,452,377,264,601,1054,1931,2598,2405,1735,208,0,2,1,1,1,5
1066,함평군립도서관,2621,11089,35.0574732,126.5178677,2517,2331,100,205,459,388,680,1577,2430,1695,1127,110,7,2,1,0,1,4
1067,해남군립도서관,2271,109111,34.5733169,126.5997628,10071,9752,1200,2241,1964,1872,3697,6110,7698,5900,4056,434,4,2,1,1,2,6
1068,화순열린도서관,1556,30288,35.0655589,126.9917014,16121,14903,2396,4523,5162,3752,7203,10867,10571,7737,6021,724,21,2,1,0,2,5
1069,경상북도교육청정보센터,6442,338414,35.822663,128.7441109,50511,47569,12394,18014,27434,22708,29398,34235,30342,15799,7190,592,6,2,2,1,3,8
1070,경상북도교육청 외동도서관,938,35704,35.71719,129.3245476,3742,4068,333,283,739,814,1137,1953,2459,1764,877,53,4,1,0,0,0,1
1071,경상북도교육청 고령도서관,1756,52048,35.7312564,128.2675079,3673,3557,239,919,515,560,1073,2715,3985,2739,1844,171,7,1,2,1,1,5
1072,경상북도교육청 구미도서관,4722,344222,36.1238074,128.3315119,31557,31145,10312,13995,12977,16432,21272,22887,17872,7262,4351,424,6,2,1,0,0,3
1073,경상북도교육청 삼국유사군위도서관,2205,73001,36.2394534,128.5725236,2018,2133,593,537,691,984,1340,1437,1648,983,583,42,10,1,1,1,2,5
1074,경상북도교육청 점촌도서관,1454,58679,36.6058404,128.2044061,10655,10374,1043,1459,2138,2113,3459,6650,9688,6765,5018,446,9,2,0,1,1,4
1075,경상북도교육청 점촌도서관가은분관,894,16959,36.6442221,128.0625019,1022,901,144,316,592,250,381,647,588,300,182,16,10,1,1,0,0,2
1076,경상북도교육청 봉화도서관,1023,43766,36.888372,128.7401245,3011,2753,322,246,470,470,916,1613,2693,2337,1849,257,7,1,1,0,2,4
1077,경상북도교육청 상주도서관,3898,244451,36.4120574,128.1582493,18920,18512,3841,5387,5234,6010,8964,12411,13767,8742,5616,487,7,1,0,1,1,3
1078,경상북도교육청 상주도서관화령분관,803,19109,36.4425776,127.9464631,485,461,25,66,60,87,102,349,513,429,321,22,9,1,0,0,0,1
1079,경상북도교육청 성주도서관,2293,78885,35.9274233,128.2835565,5291,5132,771,1235,1381,1466,2545,4326,4856,3097,1781,124,5,2,0,0,1,3
1080,경상북도교육청 안동도서관,4302,246837,36.5618831,128.7171918,30400,27853,7764,9708,10380,11759,16980,20144,18901,10572,5500,419,16,2,2,1,1,6
1081,경상북도교육청 안동도서관용상분관,2078,68051,36.5575657,128.7516483,14130,13473,1868,3462,6852,3681,5585,8379,9839,6187,3935,509,7,1,0,0,0,1
1082,경상북도교육청 안동도서관풍산분관,1333,32480,36.5767397,128.5751216,1201,1091,1026,470,329,1134,876,664,290,25,0,0,11,1,0,0,0,1
1083,경상북도교육청 영덕도서관,1598,40921,36.4146632,129.3681899,4163,3776,603,767,666,1057,1630,2499,3600,2523,1723,159,10,1,0,0,2,3
1084,경상북도교육청 영양도서관,1125,36953,36.6609398,129.1109439,2283,2174,161,256,216,313,676,1532,2368,1705,1080,101,6,1,0,0,1,2
1085,경상북도교육청 영주선비도서관,4785,220070,36.8198818,128.6062617,21228,20492,3385,7007,8118,5660,9957,13617,15045,8836,4619,261,7,2,0,2,1,5
1086,경상북도교육청 영주선비도서관풍기분관,1002,37283,36.8708764,128.5196354,4455,5018,2674,1306,1915,4380,3312,3086,1983,476,103,5,5,1,0,0,1,2
1087,경상북도교육청 금호도서관,1237,46685,35.9325799,128.8751644,2239,2300,1255,1589,619,1353,2230,1285,788,240,77,13,20,1,0,0,0,1
1088,경상북도교육청 예천도서관,1345,33057,36.655226,128.4543677,5226,5115,367,1096,2356,1445,2701,4882,5168,2977,1986,160,9,1,0,1,1,3
1089,경상북도교육청 울릉도서관,633,7226,37.4959974,130.9042467,1845,2235,256,313,511,646,877,1272,1527,742,355,29,6,1,1,1,1,4
1090,경상북도교육청 울진도서관,1673,60121,36.9862643,129.3994532,5387,5445,589,847,743,1056,2023,3849,6053,3566,2636,223,6,1,0,0,1,2
1091,경상북도교육청 의성도서관,2966,77696,36.3537544,128.700792,5054,4802,1941,1718,2744,3011,3416,4322,3134,1371,508,5,2,1,0,1,0,2
1092,경상북도교육청 청도도서관,2814,65367,35.6452154,128.7401323,5369,4821,454,1061,736,818,1601,3070,4495,3516,2829,297,5,2,0,0,1,3
1093,경상북도교육청 청송도서관,1387,15495,36.4370162,129.0549192,1517,1474,265,221,361,452,578,1127,1587,1108,1043,76,3,1,0,1,1,3
1094,경상북도교육청 칠곡도서관,1242,60685,35.996205,128.4035793,14375,14158,2300,3396,3443,4186,6524,9747,11575,6966,4149,228,3,1,0,1,1,3
1095,경상북도교육청문화원,604,36780,36.0735933,129.3914755,43302,43508,17633,20117,17639,23190,32507,31471,23368,7110,1975,321,8,1,1,2,0,4
1096,경상북도교육청 영일도서관,1086,44635,36.1138098,129.3459231,8616,8202,685,1214,2173,2234,3445,5069,6248,3731,1532,252,5,1,1,0,0,2
1097,경산시립도서관,3183,31360,35.9132161,128.8128915,17468,17114,3305,6113,10527,5505,8632,9982,7866,4147,1775,44,8,1,2,0,0,3
1098,경산시립장산도서관,1497,71508,35.8144444,128.7305556,50005,45982,12458,17054,23067,21510,29470,32168,26972,13552,5959,489,14,2,0,1,2,5
1099,감포도서관,308,3528,35.7991557,129.4931961,1303,1282,112,162,601,555,751,1005,1262,923,483,62,6,1,0,0,0,1
1100,단석도서관,668,6379,35.8517531,129.1025369,2581,2608,324,782,750,596,1426,2196,1839,1110,487,6,10,1,0,0,0,1
1101,송화도서관,2031,73033,35.8420026,129.1816558,7794,7852,905,2051,2614,2543,3709,5418,6666,4583,2040,177,3,1,0,0,0,1
1102,칠평도서관,994,13770,35.992291,129.2186912,5870,5483,499,1397,1545,1581,2610,4528,5115,3387,2109,98,7,1,0,0,0,1
1103,경주시립도서관,3968,208990,35.8597266,129.219109,39272,38223,11770,13971,14347,17240,24362,28870,23789,11007,5913,556,9,1,1,1,1,4
1104,경주중앙도서관,536,19511,35.8387454,129.2077809,16284,15566,2377,4715,6311,5385,8016,12131,13508,8086,4277,295,12,1,0,1,2,4
1105,다산도서관,1333,59449,35.8226574,128.4520292,3174,3165,361,726,642,574,1207,1995,2227,1554,1068,60,7,1,0,0,0,1
1106,구미시립봉곡도서관,4826,157620,36.1529195,128.3076996,21910,21846,5047,8875,10049,9698,13595,17582,12988,4211,1391,73,9,1,0,0,0,1
1107,구미시립선산도서관,2942,50444,36.2388309,128.3048513,6625,6292,2160,3060,2272,2689,4426,4484,3875,2154,1127,69,8,1,0,0,2,3
1108,구미시립양포도서관,5258,282011,36.1387352,128.4231462,23138,25344,8573,10935,18100,18420,17883,11363,5896,1783,1137,191,10,1,0,0,0,1
1109,구미시립인동도서관,5069,115935,36.0990913,128.4236401,25148,28382,9830,13134,12781,17363,22591,18239,8918,2382,881,65,5,1,0,0,0,1
1110,구미시립중앙도서관,8395,139539,36.1136303,128.3363245,31705,31356,9497,13010,11122,14910,19550,23185,18607,8003,4496,413,8,2,1,1,0,4
1111,구미시립상모정수도서관,3716,102525,36.0870926,128.3562813,22774,24508,6361,8743,12201,12437,15885,18713,10197,3209,1127,73,14,1,1,0,0,2
1112,김천시립도서관,7278,116624,36.1231916,128.1100672,21789,21356,4624,9325,10097,8177,11700,14943,14285,7448,4210,397,6,1,1,1,3,6
1113,김천시립 율곡도서관,4891,6418,36.1219566,128.1886747,10937,11046,1938,2308,3359,3897,5038,6020,7182,4586,2345,110,10,1,0,0,0,1
1114,문경시립모전도서관,2322,143995,36.5867591,128.1858806,15119,14219,2449,3484,3735,4249,6304,9599,12955,8499,5599,349,7,2,0,1,1,4
1115,문경시립문희도서관,1669,12445,36.737045,128.1022732,2105,1856,428,665,601,811,1319,1595,1812,1408,899,112,0,1,0,0,0,1
1116,문경시립중앙도서관,2530,47913,36.5904558,128.1980025,17130,16299,2588,3714,4099,4322,6958,11306,15082,10206,6605,451,7,3,0,1,1,5
1117,성주군청사도서관,428,30000,35.9208686,128.2839733,5204,5024,801,1249,1417,1520,2611,4210,4758,2849,1637,110,14,2,0,1,1,4
1118,안동시립웅부도서관,1898,24454,36.5661588,128.7352839,19890,18618,4336,5809,7487,6563,10383,13259,14783,8545,5725,630,11,1,1,1,1,4
1119,안동시립중앙도서관,3470,86611,36.5675893,128.7013877,32724,30673,9419,12162,12369,13588,20329,22385,20317,10533,4443,127,6,2,0,0,0,2
1120,안동시립어린이도서관,2177,48891,36.5487533,128.7300074,11867,11238,2420,3153,3912,3985,5781,7654,7656,3986,2337,203,4,1,1,1,1,4
1121,영주시립도서관,1338,43326,36.8209333,128.6127498,26151,25068,3890,8334,9268,6740,12299,17197,20300,12683,6890,434,3,2,0,2,1,5
1122,영천시립도서관,4392,155610,35.9754623,128.9330725,20187,19281,4810,5769,7116,7666,10800,13934,14019,8181,4517,322,8,1,0,1,2,4
1123,경북도서관,8273,221762,36.5743881,128.4879321,10703,10201,898,1858,1754,1770,3180,5217,8555,6205,4775,470,8,1,0,1,0,2
1124,죽변면도서관,245,21438,37.0648703,129.4187587,2304,2422,365,1138,533,670,1089,1427,1599,1172,689,110,5,1,0,0,0,1
1125,울진남부도서관,2362,6030,36.6878591,129.4448892,2839,2616,1548,811,1060,2178,2224,2670,2622,1317,1039,119,5,1,0,1,0,2
1126,의성군립도서관,1229,27614,36.3839638,128.4401794,1839,1631,128,101,210,337,433,1044,2209,1431,1079,112,2,1,0,0,0,1
1127,청도어린이도서관,1121,20000,35.6482149,128.7363548,5176,4612,437,1041,702,778,1547,2952,4377,3421,2766,291,5,2,0,0,1,3
1128,진보공공도서관,1605,9279,36.5296433,129.0510221,1770,1736,321,348,344,529,679,1064,1160,706,537,76,2,1,0,1,0,2
1129,북삼도서관,1419,80352,36.0625978,128.341825,14132,14867,3633,6292,6101,5773,10127,12427,7648,3035,1501,62,7,1,0,0,0,1
1130,석적도서관,960,94553,36.0744995,128.4091328,13350,15611,3455,5255,5575,7965,11442,9619,5600,2373,1197,102,10,1,0,0,0,1
1131,칠곡군립도서관,2208,122746,35.9754275,128.3995084,9095,9075,1881,2313,2233,3049,4834,6368,7536,4461,2639,190,5,1,1,0,1,3
1132,포항시립대잠도서관,1856,231538,36.0190989,129.3434261,43215,44234,10991,16541,17622,18009,24287,31134,30505,15193,6622,512,8,3,0,1,0,4
1133,포항시립연일도서관,1171,73927,35.9958959,129.351182,20324,21181,6597,10032,10747,9600,13357,17266,14963,6042,2212,124,7,2,0,0,0,2
1134,포항시립영암도서관,1743,108229,36.0128221,129.3581193,41852,42995,10553,14009,16028,19510,25452,31303,30217,14372,4776,322,13,3,0,2,0,5
1135,포항시립오천도서관,670,33526,35.9690817,129.415902,23597,26431,6364,9564,9532,10986,17131,16363,15102,6022,2216,73,19,1,0,0,0,1
1136,포항시립구룡포도서관,2509,34226,35.9831599,129.550385,2168,2127,153,262,316,436,884,1282,1260,1074,677,36,8,1,0,0,1,2
1137,포항시립동해석곡도서관,1210,58243,35.9908263,129.4375014,4307,4169,1557,1665,1461,2245,3389,3205,2223,972,343,5,6,1,0,0,1,2
1138,포항시립포은중앙도서관,9812,1494443,36.0437354,129.3673931,42214,40189,8717,13226,14616,17599,23100,31065,32295,15676,5683,261,22,1,0,1,1,3
1139,포항시립어린이영어도서관,745,71328,36.0067821,129.3552049,35082,36720,9934,14682,17454,16946,22448,28103,25469,11224,3638,213,5,4,0,2,0,6
1140,경상남도교육청 거제도서관,3004,335803,34.8789428,128.6228863,26704,29777,9481,13606,9554,14783,23606,20624,13451,3771,811,6,8,2,1,1,0,4
1141,경상남도교육청 거창도서관,974,59421,35.6873619,127.9117093,17791,17477,2387,4190,3827,4010,7033,12102,14342,9526,7296,674,21,2,1,2,1,6
1142,경상남도교육청 고성도서관,2751,85441,34.9792068,128.3263477,9281,9105,520,1694,1534,1642,2960,5825,8666,5657,3667,316,10,1,2,1,2,6
1143,경상남도교육청 김해도서관,6679,733414,35.2329821,128.8739484,55566,55018,12525,16960,26021,26491,32105,45923,36688,15450,6677,505,14,1,7,2,4,14
1144,경상남도교육청 진영도서관,1324,82837,35.304811,128.741419,22291,23352,5829,7594,5814,8374,14472,11985,11126,5905,2835,372,13,2,2,1,1,6
1145,경상남도교육청 김해지혜의바다도서관,3449,170659,35.2357577,128.8216751,5454,5555,1564,1475,1680,2732,3236,3387,3015,1415,625,88,4,1,0,0,0,1
1146,경상남도교육청 남해도서관,1374,69271,34.8343136,127.8948255,5470,5337,295,735,684,752,1502,3119,5068,3516,2642,341,8,2,1,1,2,6
1147,경상남도교육청 밀양도서관,1111,35025,35.4002186,128.8415462,1001,920,631,581,318,1117,936,472,128,90,15,0,5,1,0,0,0,1
1148,경상남도교육청 하남도서관,1019,46516,35.3752191,128.7125035,2174,2118,1877,1572,302,1674,2673,946,297,29,0,0,4,1,0,0,0,1
1149,경상남도교육청 사천도서관,1819,117021,35.0833041,128.0874715,9631,10262,1932,4057,3043,3605,6495,7327,6853,3219,1366,166,31,1,1,0,0,2
1150,경상남도교육청 삼천포도서관,1534,82364,34.9532511,128.0772328,9021,8595,1167,1959,2035,2380,4398,6002,7402,5163,2536,190,6,1,0,1,0,2
1151,경상남도교육청 산청도서관,1300,47212,35.4168608,127.8763797,2308,2122,57,212,299,340,565,1302,2279,1502,1213,205,6,1,1,1,1,4
1152,경상남도교육청 산청지리산도서관,1197,71244,35.3010781,127.9744321,1504,1458,267,789,461,532,780,1407,1396,883,579,68,6,1,0,0,0,1
1153,경상남도교육청 양산도서관,3094,683732,35.3363593,129.0204938,51883,49548,20355,23742,19916,26268,39239,33201,23389,9806,3843,359,5,1,0,1,0,2
1154,경상남도교육청 의령도서관,1678,46898,35.319722,128.2669478,3515,3480,1849,1252,1266,2519,3238,2373,1568,397,57,0,9,1,1,1,1,4
1155,경상남도교육청 진양도서관,1233,92064,35.1670616,128.1660324,9529,9463,2435,2168,1751,3009,4074,4899,5345,3245,1816,220,17,1,0,0,1,2
1156,경상남도교육청 남지도서관,1246,60410,35.3885743,128.4725534,4793,4727,1010,1020,1070,1637,2220,3140,4001,2101,1264,101,3,1,0,0,0,1
1157,경상남도교육청 창녕도서관,2327,75352,35.5359284,128.5035663,6475,6322,949,1116,1267,1733,2378,4061,6409,4197,3142,283,6,1,1,1,1,4
1158,경상남도교육청 마산도서관,4662,375976,35.2132344,128.5847209,48540,47171,7782,13664,18001,18028,25837,33128,34977,19100,7153,423,10,2,3,1,1,7
1159,경상남도교육청 진동도서관,1423,128519,35.1193152,128.4898283,5086,5374,1791,2504,2657,3138,3935,4555,3035,676,129,0,6,1,0,0,0,1
1160,경상남도교육청 창원도서관,8375,673900,35.2257457,128.6638635,37922,40588,6446,12098,20266,18294,21424,27240,21635,7624,2394,244,1,2,0,0,0,2
1161,경상남도교육청 마산지혜의바다도서관,2642,718592,35.2566865,128.59819,29657,29753,8917,10572,12468,14056,19150,21869,19054,7642,1970,21,25,1,0,0,0,1
1162,경상남도교육청 통영도서관,1610,92359,34.8281477,128.4158513,14397,14447,3057,6651,5277,5277,10031,11098,11550,5603,1813,65,14,1,3,0,0,4
1163,경상남도교육청 하동도서관,1754,77783,35.0638217,127.7449304,3220,3098,86,499,399,418,1028,2206,2765,2389,1800,235,5,1,0,1,1,3
1164,경상남도교육청 함안도서관,964,57736,35.2844155,128.402135,6572,6781,1123,1515,1360,1792,3012,4769,6265,3764,2738,314,2,1,1,2,1,5
1165,경상남도교육청 함양도서관,1318,50362,35.520639,127.7259137,7020,6710,684,1286,1226,1339,2662,5556,7361,4717,3733,366,10,1,1,1,1,4
1166,경상남도교육청 합천도서관,2096,64364,35.564298,128.168494,4426,4210,324,1101,1833,803,1468,2976,4208,2931,2525,385,2,1,0,1,1,3
1167,마하 어린이도서관,309,2400,35.2049769,128.1112592,21919,21834,5041,7501,9128,9214,12776,13994,13536,7162,2742,172,2,1,0,0,0,1
1168,거제시립수양도서관,1153,155698,34.8877964,128.6466282,19672,20347,9102,9969,6283,12442,18131,13788,6876,1915,400,16,12,1,0,0,0,1
1169,거제시립아주도서관,1261,152948,34.8621685,128.6906116,11928,13599,1824,2821,3091,4438,7168,7583,7192,3356,1363,135,6,1,0,0,0,1
1170,거제시립옥포도서관,1159,95025,34.8969975,128.6875465,14498,15805,7835,8155,4377,10187,14343,10250,7631,2045,349,10,18,1,1,0,0,2
1171,거제시립장평도서관,1194,112840,34.8894289,128.6094579,17392,21092,7089,10012,6701,9944,17144,15824,9164,2082,395,0,23,2,0,1,0,3
1172,거제시립하청도서관,1097,47353,34.9553544,128.6553074,1517,1513,560,527,355,798,1181,1248,847,424,178,5,14,1,0,0,0,1
1173,거제시립장승포도서관,0,0,34.8699136,128.7313835,6411,7484,3025,2572,1766,3865,5556,5282,4497,1885,940,105,8,1,0,1,1,3
1174,거창군립한마음도서관,2441,133501,35.6891718,127.9036917,16447,16044,2395,4194,3972,4180,6766,11504,13533,8877,6702,611,10,2,1,2,1,6
1175,고성동부도서관,499,6579,35.0573339,128.3727105,866,770,213,445,307,352,743,834,663,319,155,0,2,1,0,0,0,1
1176,장유도서관,6825,207594,35.1913814,128.796945,46370,44969,15186,24403,18211,21199,37789,33730,18342,8011,2800,295,10,1,1,1,0,3
1177,칠암도서관,5869,117655,35.2445406,128.9102038,34608,34900,5550,11611,22110,13395,18644,29415,21995,9086,3831,339,9,1,2,1,1,5
1178,김해율하도서관,2349,149412,35.1726125,128.820823,30267,29626,13368,19123,9149,13889,27563,18543,8180,2889,452,0,14,2,1,1,0,4
1179,진영한빛도서관,6568,145141,35.304398,128.7369167,23815,24935,7985,10130,6999,10577,18238,14605,12786,6442,2986,364,19,2,2,1,1,6
1180,화정글샘도서관,4245,133837,35.2622354,128.866381,39510,38904,11269,18372,19702,17656,27924,32249,17411,5828,2133,130,22,1,0,0,0,1
1181,김해기적의도서관,1458,89862,35.175634,128.810416,42667,41639,17510,25691,13942,19707,38597,27167,12862,5137,1588,251,11,2,1,1,0,4
1182,화전도서관,2345,57172,34.8389107,127.8906406,5422,5243,287,795,748,767,1525,3229,5223,3566,2659,343,6,2,1,1,2,6
1183,밀양시립도서관,5907,231950,35.4868409,128.7548679,19444,18553,4501,6781,5881,7040,10842,13971,14794,8569,4075,237,11,2,1,0,1,4
1184,밀양시립영어도서관,1141,63252,35.486823,128.755745,19444,18553,4501,6781,5881,7040,10842,13971,14794,8569,4075,237,9,2,1,1,1,5
1185,사천시어린이도서관,905,26277,35.0594116,128.0664336,10480,11265,2763,3727,3378,4512,6661,6618,5321,2820,1430,190,5,1,0,0,0,1
1186,양산시립 서창도서관,2109,64643,35.4095908,129.174772,18636,19260,3955,7193,7481,8378,12958,14329,11447,4954,1684,63,10,2,0,0,0,2
1187,양산시립 영어도서관,996,20840,35.4144084,129.1640197,19395,19997,4607,7683,7687,8879,13733,14836,11616,4921,1684,63,24,2,0,0,0,2
1188,양산시립 웅상도서관,5582,88288,35.3888019,129.15517,26798,25616,6292,10293,9541,9094,16944,17224,13949,7954,3399,142,11,1,0,0,0,1
1189,양산시립 중앙도서관,6560,181756,35.3252459,128.9967473,51792,50058,21678,22346,21413,30282,38788,30477,21410,7681,2522,108,13,1,0,0,0,1
1190,양산시립 윤현진도서관,2204,56491,35.3477893,129.0439266,25200,25171,6328,9133,9334,10813,15772,20692,17730,8490,4058,386,10,1,1,2,1,5
1191,양산시립 상북어린이도서관,265,11088,35.4159955,129.0596554,2737,2659,2207,1020,941,2864,2538,1760,1572,613,230,11,6,1,0,0,0,1
1192,진주시립서부도서관,3782,231043,35.1896559,128.061617,36455,33555,9358,15048,17948,15142,22495,26220,20226,10765,4644,144,13,2,2,0,1,5
1193,진주시립연암도서관,2534,317397,35.1830905,128.1019738,36828,36382,12577,13803,21703,21284,23437,21782,18591,9824,4574,435,13,1,0,1,0,2
1194,남부어린이도서관,1463,108115,35.1635594,128.1108651,28522,29282,7200,13396,19586,10937,16186,16053,14667,7183,3995,476,11,1,1,0,0,2
1195,도동어린이도서관,335,32717,35.1861333,128.1248336,27136,26917,8410,10618,13879,15265,17799,18135,16416,8299,2960,88,11,2,0,0,0,2
1196,비봉어린이도서관,201,19547,35.1977308,128.0905381,23407,22652,5435,7644,13837,11024,13581,15858,14850,9005,3745,137,14,1,1,1,1,4
1197,진주시어린이전문도서관,1112,165376,35.1740636,128.0653523,36908,33889,11067,16227,17231,16177,23828,27016,19216,8130,3182,105,6,2,2,0,0,4
1198,진주시혁신어린이도서관,350,137261,35.182929,128.1357983,28733,28433,8722,10570,12486,14606,17346,17485,15844,7961,3153,73,2,2,3,0,0,5
1199,창녕군 영산도서관,597,7752,35.4526581,128.5304141,1738,1785,234,371,465,531,874,1400,1917,1167,642,53,6,1,0,0,0,1
1200,내서도서관,1054,207746,35.2327253,128.5012807,16857,16669,4412,8898,8324,6954,12309,12997,10473,4736,2078,260,14,1,0,0,0,1
1201,동부도서관,3622,170509,35.1000314,128.8171678,19489,22635,9432,7907,7250,13181,16589,12514,8940,3522,1632,228,13,1,0,0,1,2
1202,명곡도서관,4266,150804,35.25321,128.6484426,38756,39895,9336,13219,23313,23315,25252,31815,24467,8247,2403,153,7,1,0,0,0,1
1203,상남도서관,3481,231780,35.2138254,128.6953575,68658,69516,19969,26242,32412,39263,43920,55460,36226,7968,1956,146,9,2,1,0,0,3
1204,성산도서관,4943,189715,35.2021394,128.7077471,39628,39598,12849,16323,19741,25485,27265,34339,22329,4389,1049,0,19,2,0,0,0,2
1205,진해도서관,4440,217624,35.153479,128.660115,14581,14628,3039,6450,5478,6301,11377,10272,8821,4827,1465,104,18,1,1,1,1,4
1206,최윤덕도서관,4488,144085,35.3227295,128.5798893,5396,5407,2214,2008,1725,2907,3917,3297,2392,882,368,0,3,1,0,0,0,1
1207,경남대표도서관,7869,179535,35.249278,128.682592,32161,32582,6048,10972,17056,14820,19581,26474,21796,7568,2092,87,4,2,3,1,1,7
1208,고향의봄도서관,3753,76723,35.2566018,128.6186053,45337,45685,14479,16008,20785,24831,28574,34085,27539,9528,2883,122,4,1,1,0,0,2
1209,마산합포도서관,7397,158957,35.183104,128.5628597,40595,39250,13685,13723,17491,20462,24469,23569,23823,11649,4501,381,20,1,1,0,1,3
1210,마산회원도서관,2130,132114,35.2246279,128.573569,60692,58782,10346,17442,22604,23024,33824,41607,44396,24086,8657,534,11,2,1,1,1,5
1211,창원중앙도서관,5497,247192,35.2334942,128.6790201,53856,56979,12068,19516,25337,24290,32469,42908,31787,10105,2977,222,4,3,2,1,1,7
1212,중리초등복합시설도서관,1058,57270,35.2557072,128.5203004,14989,14333,3122,4781,4112,5118,8387,8455,7971,4728,1775,120,10,1,0,0,1,2
1213,진해기적의도서관,842,114056,35.1561894,128.7063156,33248,33561,8208,12469,12598,14810,21623,22300,21814,11675,4707,291,14,1,0,0,0,1
1214,꿈이랑도서관,1223,25298,34.8028649,128.3934874,351,381,88,177,330,184,216,441,316,104,16,0,7,1,0,0,0,1
