city,small,name,address,size,user,latitude,longitude,Population_woman,Population_man,under10,10대,20대,30대,40대,50대,60대,70대,80대,90대,transit_count,도서시설,전시시설,공연시설,지역문화활동시설,total
세종특별자치시,부강면,부강생활문화센터,세종특별자치시 부강외천로 20,1194.73,398,36.5269918,127.3703721,2000.0,2531.0,182.0,428.0,843.0,772.0,987.0,1508.0,2140.0,1223.0,917.0,93.0,13.0,0.0,0.0,0.0,1.0,1.0
세종특별자치시,세종시,조치원 생활문화센터,세종특별자치시 조치원읍 조치원5길 75,929,,36.6045197,127.2984508,7576.0,8877.0,1028.0,2422.0,4998.0,3144.0,3782.0,5199.0,5328.0,3046.0,1611.0,76.0,18.0,0.0,0.0,0.0,2.0,2.0
연천군,,연천문화의집,경기도 연천군 연천읍 지혜로 117번길 20(연천향교),900,1500,38.09629739,127.0688802,518.0,547.0,272.0,276.0,121.0,309.0,421.0,286.0,213.0,59.0,12.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0
영동군,,영동문화의집,충청북도 영동군 영동읍 영동천2길29,725,1168,36.17258622,127.7774237,5978.0,5693.0,834.0,1476.0,1549.0,1485.0,2327.0,4085.0,5234.0,3428.0,2291.0,206.0,15.0,2.0,1.0,0.0,2.0,5.0
영암군,,영암삼호문화의집,전라남도 영암군 삼호읍 신항로 63-12 한마음회관 2층,552,19507,34.74518123,126.379661,1915.0,2844.0,520.0,608.0,714.0,638.0,1203.0,1588.0,1251.0,827.0,434.0,28.0,6.0,0.0,0.0,0.0,1.0,1.0
영주시,,풍기문화의집,경상북도 영주시 풍기읍 동성로 18,521.82,35000,36.86901863,128.5340855,2633.0,2516.0,1773.0,737.0,1193.0,2573.0,1996.0,1602.0,1056.0,154.0,21.0,5.0,4.0,0.0,0.0,0.0,1.0,1.0
완주군,,완주문화의집,전라북도 완주군 삼례읍 삼례역로 13,3444.42,32500,35.90971355,127.0715881,3709.0,3857.0,935.0,908.0,1545.0,1440.0,1704.0,2248.0,2429.0,1533.0,1013.0,152.0,15.0,0.0,1.0,0.0,2.0,3.0
완주군,,이서문화의집,전라북도 완주군 이서면 오공로 11-10,323.9669,31240,35.83651248,127.0572444,11765.0,11056.0,2421.0,4294.0,3651.0,3544.0,6253.0,6562.0,6099.0,4100.0,2500.0,99.0,16.0,1.0,0.0,0.0,2.0,3.0
울산,남구,남구문화원,"울산광역시 남구 번영로 224, 1층",602,"25,000",35.5450941,129.3254507,20458.0,21267.0,3930.0,4987.0,10718.0,12138.0,11760.0,15439.0,12551.0,5234.0,1418.0,95.0,17.0,0.0,0.0,1.0,1.0,2.0
울산,동구,동구문화원,"울산광역시 동구 화진6길 4, 1층(화정동)",300,"5,000",35.4936934,129.4246347,21095.0,22358.0,6396.0,7840.0,8663.0,10767.0,13942.0,14373.0,14096.0,5530.0,1450.0,88.0,24.0,0.0,0.0,0.0,1.0,1.0
울산,북구,북구문화원,울산광역시 북구 산업로 1104(송정동),477,"5,000",35.6019113,129.372894,10196.0,10205.0,5074.0,3184.0,3851.0,7698.0,6348.0,5888.0,3214.0,691.0,105.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
울산,울주군,울주문화원,울산광역시 울주군 온양읍 외고산1길 4-19 울주민속박물관,70,"50,153",35.4363284,129.280962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,3.0
울산,중구,중구문화원,울산광역시 중구 문화의거리 38,878,"3,000",35.5569759,129.3219495,11306.0,11385.0,2591.0,4100.0,5098.0,5032.0,7253.0,9749.0,8152.0,3565.0,1099.0,10.0,24.0,1.0,0.0,0.0,2.0,3.0
울산광역시,북구,북구생활문화센터,울산광역시 북구 오치골 1길 10-3,747,"9,960",35.5459458,129.385428,4119.0,5777.0,1091.0,1238.0,2715.0,2552.0,2362.0,3856.0,2857.0,989.0,326.0,30.0,5.0,0.0,0.0,0.0,1.0,1.0
울산광역시,중구,울산중구생활문화센터,울산광역시 중구 중앙길 161,39.9,"22,001",35.5564827,129.3221649,12137.0,12322.0,2806.0,4387.0,5605.0,5737.0,7840.0,10506.0,8761.0,3796.0,1123.0,10.0,24.0,1.0,0.0,0.0,2.0,3.0
울산광역시,울주군,울주생활문화센터,울산광역시 울주군 두서면 인보로 95,637.2,"3,046",35.6434564,129.1589909,204.0,202.0,0.0,16.0,35.0,72.0,67.0,172.0,266.0,167.0,57.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0
은평구,,갈현1동문화의집,서울특별시 은평구 갈현로301,377.6,250,37.62368532,126.9166736,37109.0,33000.0,4582.0,7852.0,19268.0,18539.0,17983.0,22300.0,20035.0,11801.0,4878.0,74.0,31.0,1.0,0.0,0.0,2.0,3.0
은평구,,응암1동문화의집,서울특별시 은평구 백련산로179(응암동)2층,357,22900,37.60068075,126.9267552,52092.0,45521.0,13082.0,13339.0,24294.0,32094.0,31667.0,29732.0,26067.0,15490.0,6611.0,367.0,17.0,0.0,0.0,1.0,1.0,2.0
의왕시,,의왕문화의집,경기도 의왕시 백운로23,532,9000,37.35216763,126.9822911,9187.0,9070.0,2213.0,3497.0,3992.0,4596.0,5801.0,6702.0,6430.0,2651.0,1142.0,84.0,10.0,0.0,0.0,1.0,2.0,3.0
인천,강화군,강화문화원,인천광역시 강화군 강화읍 남문로 52,266,"1,400",37.7435721,126.4874538,4231.0,4017.0,1211.0,2025.0,1603.0,1856.0,2450.0,2668.0,2961.0,1781.0,772.0,23.0,12.0,0.0,1.0,0.0,1.0,2.0
인천,계양구,계양문화원,인천광역시 계양구 계산새로 88 6층 609호,87,"15,621",37.5371238,126.7377717,42743.0,40449.0,7703.0,13232.0,20895.0,20040.0,23060.0,33162.0,24331.0,6420.0,3093.0,238.0,26.0,2.0,1.0,0.0,1.0,4.0
인천,남동구,남동문화원,인천광역시 남동구 아암대로 1437번길 32,256,"4,800",37.3875623,126.7244797,12704.0,12089.0,3395.0,4926.0,4102.0,4448.0,7174.0,7370.0,4302.0,1257.0,482.0,38.0,10.0,1.0,0.0,1.0,1.0,3.0
인천,미추홀구,미추홀학산문화원,인천광역시 미추홀구 인하로 126(용현동 81-8),777,"98,786",37.4495,126.6618902,26240.0,28142.0,3770.0,7387.0,19819.0,9959.0,11432.0,14057.0,14214.0,8095.0,3381.0,132.0,5.0,2.0,1.0,1.0,2.0,6.0
인천,부평구,부평문화원,인천광역시 부평구 굴포로 151,394,"5,000",37.5123382,126.7378677,32357.0,29674.0,7121.0,13424.0,14690.0,14766.0,20244.0,24486.0,18837.0,7739.0,3402.0,346.0,19.0,1.0,2.0,1.0,1.0,5.0
인천,서구,서구문화원,인천광역시 서구 염곡로 464번길 15 쓰리엠타워 7층,10,"93,327",37.526394,126.670905,21132.0,20502.0,9680.0,8400.0,10648.0,15148.0,16272.0,16843.0,14000.0,4583.0,1218.0,52.0,15.0,0.0,0.0,0.0,1.0,1.0
인천,연수구,연수문화원,인천광역시 연수구 비류대로 299 청학문화센터,"1,529","39,860",37.4262004,126.6679293,14086.0,15138.0,2169.0,3489.0,6960.0,7230.0,7915.0,11773.0,10385.0,4551.0,2096.0,200.0,12.0,1.0,0.0,0.0,1.0,2.0
인천,옹진군,옹진문화원,인천광역시 중구 서해대로 374(4층),141,"1,600",37.4598996,126.6319386,18747.0,18706.0,3679.0,4905.0,11080.0,11107.0,10432.0,11870.0,11140.0,6500.0,2921.0,120.0,8.0,0.0,0.0,0.0,1.0,1.0
인천,중구,중구문화원,인천광역시 중구 축항대로 296번길 81 (중구문화회관내 1층),391,"5,700",37.4402337,126.6288792,1950.0,2100.0,729.0,818.0,709.0,858.0,1391.0,1064.0,792.0,303.0,42.0,0.0,4.0,0.0,0.0,1.0,1.0,2.0
인천,동구,화도진문화원,"인천광역시 동구 염전로 40번길 70 2층(송림동, 주민행복센터)","1,254","3,000",37.4822473,126.6464446,16342.0,16128.0,3748.0,5326.0,7383.0,8087.0,10768.0,10999.0,11029.0,6691.0,2696.0,138.0,21.0,2.0,1.0,1.0,1.0,5.0
인천광역시,연수구,507문화벙커 생활문화센터,"인천광역시 연수구 청학동 507, 연수동 651 경계 연수고가차도 지하보도",297,"8,458",37.4180199,126.6783085,28962.0,28566.0,5270.0,8642.0,14559.0,15053.0,15783.0,21359.0,17796.0,6346.0,2781.0,247.0,19.0,1.0,0.0,0.0,2.0,3.0
인천광역시,서구,가정생활문화센터,인천광역시 서구 서달로 190,363.6,"2,340",37.5156776,126.6797422,22822.0,22388.0,4776.0,7013.0,12109.0,12207.0,13133.0,19134.0,17273.0,6425.0,2097.0,53.0,15.0,1.0,0.0,2.0,1.0,4.0
인천광역시,중구,개항장 문화마당 생활문화센터,인천광역시 중구 차이나타운로 59번길 15,311.9,"2,570",37.4741537,126.6190622,6077.0,6084.0,1255.0,1726.0,2424.0,2804.0,4065.0,4352.0,4579.0,2860.0,1495.0,263.0,13.0,1.0,8.0,2.0,2.0,13.0
인천광역시,서구,검암경서생활문화센터,인천광역시 서구 시천동 178-8,99.6,"1,762",37.5724519,126.6752752,6828.0,6686.0,2409.0,2538.0,3488.0,4667.0,4959.0,4344.0,2876.0,1148.0,637.0,171.0,10.0,0.0,0.0,0.0,1.0,1.0
인천광역시,계양구,계양생활문화센터,인천광역시 계양구 계양산로35번길 11,,,37.5461353,126.7180809,13647.0,12789.0,1481.0,4478.0,8634.0,6524.0,6548.0,10473.0,9752.0,3787.0,1449.0,46.0,10.0,0.0,0.0,1.0,1.0,2.0
인천광역시,부평구,부평생활문화센터 공감168,인천광역시 부평구 아트센터로168,2586,"7,297",37.4832358,126.7038705,20801.0,19972.0,5440.0,6717.0,12809.0,15475.0,13953.0,17997.0,16662.0,8044.0,3489.0,202.0,15.0,1.0,0.0,1.0,1.0,3.0
인천광역시,동구,솔마루 생활문화센터,인천광역시 동구 화도진로 44번길 18,,"4,246",37.4762131,126.6346608,23008.0,22749.0,3708.0,6090.0,8416.0,8845.0,13633.0,14808.0,16326.0,10978.0,4989.0,455.0,24.0,2.0,2.0,2.0,1.0,7.0
인천광역시,중구,인천생활문화센터,인천광역시 중구 제물량로 218번길3,598.8,"15,578",37.4728243,126.6206044,6881.0,6797.0,1296.0,1838.0,2647.0,3106.0,4508.0,4960.0,5135.0,3429.0,1709.0,302.0,7.0,1.0,9.0,2.0,2.0,14.0
인천광역시,연수구,진달래 생활문화센터,인천광역시 연수구 청학동 507번지 청학중학교 앞 지하보도,303,"6,103",37.4163355,126.6735817,21956.0,21707.0,4328.0,7738.0,11710.0,11669.0,12860.0,18296.0,14686.0,5199.0,2174.0,224.0,14.0,0.0,0.0,0.0,2.0,2.0
인천광역시,미추홀구,학산 생활문화센터 마당,인천광역시 미추홀구 인하로 126,495,"9,114",37.4495,126.6618902,26240.0,28142.0,3770.0,7387.0,19819.0,9959.0,11432.0,14057.0,14214.0,8095.0,3381.0,132.0,3.0,2.0,1.0,1.0,2.0,6.0
임실군,,관촌문화의집,전라북도 임실군 관촌면 사선1길 41,402.47,2200,35.67594087,127.2702603,412.0,454.0,260.0,379.0,202.0,274.0,487.0,303.0,476.0,258.0,283.0,0.0,9.0,0.0,0.0,0.0,1.0,1.0
전남,강진군,강진문화원,전라남도 강진군 강진읍 영랑로 1길 9 강진아트홀 3층,165,"5,000",34.6381615,126.7704272,4306.0,4082.0,288.0,405.0,595.0,699.0,1112.0,2569.0,3470.0,2707.0,2445.0,243.0,3.0,1.0,2.0,1.0,1.0,5.0
전남,고흥군,고흥문화원,전라남도 고흥군 고흥읍 고흥로 1892-67,34,"1,300",34.6158362,127.3001885,855.0,656.0,15.0,82.0,93.0,116.0,211.0,442.0,769.0,644.0,511.0,56.0,0.0,0.0,0.0,1.0,1.0,2.0
전남,곡성군,곡성문화원,전라남도 곡성군 곡성읍 곡성로 855 곡성레저문화센터 3층,259,"35,530",35.2802521,127.2970233,2000.0,1915.0,225.0,296.0,317.0,401.0,647.0,1125.0,1163.0,874.0,654.0,45.0,20.0,1.0,0.0,1.0,2.0,4.0
전남,광양시,광양문화원,전라남도 광양시 광양읍 매천로 829,650,"20,300",34.9757463,127.5861218,7374.0,7606.0,4179.0,4847.0,3169.0,4987.0,6904.0,5129.0,3474.0,1561.0,716.0,93.0,15.0,2.0,0.0,1.0,2.0,5.0
전남,구례군,구례문화원,전라남도 구례군 구례읍 양정2길 11 구례문화예술회관 2층,,"1,250",35.2068468,127.4713353,2399.0,2262.0,250.0,1146.0,1329.0,551.0,1000.0,1557.0,1528.0,1054.0,811.0,93.0,6.0,2.0,0.0,1.0,1.0,4.0
전남,나주시,나주문화원,전라남도 나주시 시청길 22(송월동),506,"42,500",35.0159662,126.7110916,2933.0,2888.0,98.0,368.0,452.0,315.0,522.0,1299.0,1646.0,1156.0,951.0,161.0,5.0,0.0,0.0,1.0,1.0,2.0
전남,담양군,담양문화원,전라남도 담양군 담양읍 죽향문화로 35,"1,014","3,200",35.3095423,126.9766326,2054.0,1912.0,646.0,1258.0,1010.0,1133.0,1265.0,2601.0,1878.0,473.0,122.0,6.0,0.0,1.0,1.0,0.0,1.0,3.0
전남,목포시,목포문화원,"전라남도 목포시 수강로 12번길 41, 4층",,"1,500",34.7891032,126.3882918,6503.0,6466.0,1743.0,2566.0,2894.0,2926.0,4581.0,5261.0,4977.0,3163.0,1277.0,16.0,20.0,0.0,6.0,0.0,2.0,8.0
전남,무안군,무안문화원,전라남도 무안군 무안읍 창포로 8,171,500,34.9902515,126.4723063,4097.0,4100.0,354.0,710.0,1014.0,864.0,1264.0,2541.0,3811.0,2936.0,2364.0,190.0,10.0,1.0,0.0,1.0,2.0,4.0
전남,보성군,보성문화원,전라남도 보성군 보성읍 송재로 281-11,"1,589","43,000",34.7780181,127.08839,963.0,867.0,45.0,62.0,58.0,92.0,171.0,507.0,954.0,537.0,539.0,56.0,5.0,1.0,0.0,1.0,1.0,3.0
전남,순천시,순천문화원,전라남도 순천시 장명로 58(장천동),676,"6,000",34.9507453,127.4902166,6319.0,6281.0,1006.0,2531.0,2730.0,2070.0,3510.0,5224.0,4700.0,3186.0,1285.0,61.0,16.0,1.0,0.0,0.0,2.0,3.0
전남,신안군,신안문화원,전라남도 목포시 수강로3번길 14 신안군 별관 3층,363,"10,000",34.7844586,126.3849407,3406.0,3470.0,518.0,1081.0,1455.0,1068.0,2344.0,2720.0,2800.0,1863.0,756.0,16.0,32.0,0.0,5.0,0.0,2.0,7.0
전남,여수시,여수문화원,전라남도 여수시 이순신광장로 200-7,598,"2,100",34.7392509,127.7456535,3960.0,3859.0,61.0,367.0,580.0,429.0,779.0,2052.0,3076.0,2617.0,1544.0,112.0,23.0,0.0,0.0,0.0,1.0,1.0
전남,영광군,영광문화원,전라남도 영광군 영광읍 천년로13길 2-28 영광문화원,"1,434","30,000",35.2720214,126.5080266,6258.0,5896.0,1039.0,1733.0,1674.0,1631.0,2665.0,3940.0,4628.0,3525.0,2621.0,251.0,5.0,1.0,0.0,0.0,0.0,1.0
전남,영암군,영암문화원,전라남도 영암군 영암읍 교동로 55,"1,303","30,000",34.7969561,126.6911357,1613.0,1504.0,147.0,178.0,247.0,272.0,417.0,884.0,1445.0,1009.0,645.0,54.0,12.0,2.0,0.0,1.0,1.0,4.0
전남,완도군,완도문화원,전라남도 완도군 완도읍 개포로 159번길 44,820,"9,000",34.3231153,126.7434004,3394.0,3372.0,473.0,796.0,1025.0,835.0,1597.0,3005.0,3280.0,2495.0,1848.0,212.0,4.0,0.0,0.0,1.0,2.0,3.0
전남,장성군,장성문화원,전라남도 장성군 장성읍 문화로 110 장성문화예술회관,331,"3,640",35.3021103,126.7665501,1301.0,1208.0,295.0,250.0,372.0,491.0,587.0,988.0,1459.0,1080.0,630.0,30.0,3.0,1.0,0.0,1.0,1.0,3.0
전남,장흥군,장흥문화원,전라남도 장흥군 장흥읍 읍성로 96 장흥문화예술회관 3층,298,"48,000",34.676836,126.8984759,1868.0,1680.0,81.0,180.0,191.0,237.0,423.0,1286.0,1500.0,1212.0,1106.0,71.0,0.0,1.0,1.0,1.0,1.0,4.0
전남,진도군,진도문화원,전라남도 진도군 진도읍 진도대로 7187,731,"1,000",34.478765,126.2692737,2575.0,2523.0,387.0,269.0,183.0,478.0,761.0,1329.0,1928.0,1732.0,1186.0,136.0,3.0,1.0,0.0,1.0,1.0,3.0
전남,함평군,함평문화원,전라남도 함평군 함평읍 기산길 163-16,744,500,35.071606,126.5190945,902.0,920.0,40.0,102.0,202.0,147.0,241.0,513.0,739.0,677.0,448.0,24.0,1.0,1.0,0.0,0.0,1.0,2.0
전남,해남군,해남문화원,전라남도 해남군 해남읍 수성 4길 2,961,"20,000",34.5723638,126.6006368,6380.0,6106.0,709.0,1474.0,1012.0,1107.0,2189.0,3802.0,4997.0,3970.0,2849.0,341.0,5.0,2.0,0.0,1.0,2.0,5.0
전남,화순군 ,화순문화원,전라남도 화순군 화순읍 대교로 7,"2,332","51,484",35.0634469,126.980253,5995.0,5677.0,1187.0,2297.0,2738.0,1921.0,3677.0,5816.0,4924.0,3759.0,2938.0,341.0,13.0,1.0,0.0,0.0,2.0,3.0
전라남도,보성군,겸백 생활문화센터,전라남도 보성군 겸백면 충의로 2476,60,800,34.8294215,127.1519277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0
전라남도,해남군,계곡 생활문화센터,전라남도 해남군 계곡면 신성2길 28,,"3,000",34.6454611,126.6601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0
전라남도,곡성군,곡성 생활문화센터,전라남도 곡성군 곡성읍 곡성로 855,5760,"120,000",35.2807999,127.2977603,2000.0,1915.0,225.0,296.0,317.0,401.0,647.0,1125.0,1163.0,874.0,654.0,45.0,14.0,1.0,0.0,1.0,2.0,4.0
전라남도,해남군,문내 생활문화센터,전라남도 해남군 문내면 동외리 1187-2번지,,"2,500",34.5919259,126.3085141,420.0,413.0,51.0,45.0,34.0,54.0,175.0,220.0,324.0,307.0,309.0,35.0,2.0,0.0,0.0,0.0,1.0,1.0
전라남도,광양시,생활문화센터,"전라남도 광양시 광양읍 인덕로 1052, 2층",198,"1,500",34.9763302,127.5825184,8964.0,9138.0,5157.0,5570.0,4261.0,6632.0,8511.0,6151.0,4103.0,1842.0,768.0,93.0,14.0,2.0,0.0,1.0,2.0,5.0
전라남도,순천시,순천시 생활문화센터,전라남도 순천시 중앙로 95,1473.3,"19,477",34.9542552,127.4836467,5947.0,5727.0,743.0,1792.0,2334.0,2017.0,2691.0,4353.0,4842.0,3503.0,1784.0,86.0,21.0,1.0,2.0,0.0,2.0,5.0
전라남도,여수시,여수시 예술인촌 생활문화센터,전라남도 여수시 화양면 옥천로 516-2,443.4,,34.7178668,127.5736374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0
전라남도,완도군,완도군생활문화센터,전라남도 완도군 완도읍 개포로 111,1266,"33,240",34.3164558,126.7417761,3538.0,3435.0,466.0,777.0,1002.0,807.0,1605.0,3068.0,3360.0,2700.0,2179.0,238.0,3.0,0.0,0.0,1.0,2.0,3.0
전라남도,보성군,조성면 생활문화센터,전라남도 보성군 조성면 조성로 119,56,"1,000",34.8084349,127.2477314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,1.0
전라남도,담양군,창흥학당(창평면 복합커뮤니티센터),전라남도 담양군 창평면 창평로 615,817.27,170,35.2503126,126.9985174,289.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0
전라남도,장흥군,천관문학관 생활문화센터,전라남도 장흥군 대덕읍 천관산문학길 160,313.9,"4,000",34.5150143,126.9068205,206.0,196.0,182.0,144.0,167.0,317.0,427.0,291.0,248.0,140.0,228.0,87.0,0.0,0.0,0.0,0.0,1.0,1.0
전라남도,해남군,해남군 생활문화센터,전라남도 해남군 해남읍 군청길4,,"25,000",34.5733194,126.5996445,6730.0,6446.0,722.0,1506.0,1090.0,1097.0,2248.0,4082.0,5165.0,3961.0,2887.0,341.0,4.0,2.0,0.0,1.0,2.0,5.0
전라남도,화순군,화순생활문화센터,전라남도 화순군 화순읍 대교로 7,921.3,"1,300",35.0634469,126.980253,5995.0,5677.0,1187.0,2297.0,2738.0,1921.0,3677.0,5816.0,4924.0,3759.0,2938.0,341.0,10.0,1.0,0.0,0.0,2.0,3.0
전라북도,고창군,고창 생활문화센터,전라북도 고창군 고창읍 판소리길 20,794,"10,500",35.4316666,126.7025854,4011.0,4256.0,452.0,772.0,741.0,860.0,1487.0,2643.0,3511.0,2897.0,2177.0,200.0,12.0,3.0,1.0,2.0,2.0,8.0
전라북도,완주군,구이생활문화센터,전라북도 완주군 구이면 구이로 1481,508.52,"6,461",35.7315289,127.1192809,475.0,476.0,113.0,287.0,287.0,148.0,324.0,201.0,97.0,112.0,40.0,0.0,8.0,0.0,0.0,0.0,1.0,1.0
전라북도,김제시,김제생활문화센터,전라북도 김제시 성산길 20,,"2,916",35.8028982,126.877099,3087.0,2803.0,312.0,757.0,840.0,701.0,1400.0,2207.0,2588.0,1821.0,1185.0,122.0,3.0,0.0,0.0,1.0,2.0,3.0
전라북도,완주군,동상생활문화센터,전라북도 완주군 동상면 동상로 1408,433.84,"2,148",35.9361864,127.2969775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0
전라북도,부안군,부안생활문화센터,전라북도 부안군 부안읍 매창로 89,290.4,"2,400",35.7193164,126.7287655,4084.0,3863.0,220.0,770.0,650.0,559.0,1190.0,2264.0,3160.0,2956.0,2074.0,312.0,3.0,1.0,0.0,1.0,2.0,4.0
전라북도,완주군,삼례생활문화센터,전라북도 완주군 삼례읍 삼례역로 13,1137,"18,414",35.9093864,127.071639,3126.0,3192.0,935.0,908.0,1545.0,1440.0,1704.0,2248.0,2429.0,1533.0,1013.0,152.0,13.0,0.0,1.0,0.0,2.0,3.0
전라북도,전주시,삼천생활문화센터,"전라북도 전주시 완산구 거마중앙로 49, 삼천2동사무소 2층",433.6,"10,530",35.7963297,127.1222939,27716.0,25566.0,5367.0,11050.0,11526.0,9951.0,13323.0,18810.0,16974.0,9013.0,4551.0,725.0,7.0,1.0,0.0,0.0,1.0,2.0
전라북도,전주시,우아생활문화센터,"전라북도 전주시 덕진구 우아2길 25, 2층",443.6,"6,128",35.8498198,127.1595078,9282.0,8817.0,1699.0,2956.0,4622.0,3657.0,5054.0,6229.0,6100.0,3475.0,1420.0,23.0,8.0,1.0,0.0,0.0,1.0,2.0
전라북도,완주군,이서문화의집,전라북도 완주군 이서면 오공로 11-10 참사랑빌딩 5층,443.22,"11,034",35.8365246,127.057242,11765.0,11056.0,2421.0,4294.0,3651.0,3544.0,6253.0,6562.0,6099.0,4100.0,2500.0,99.0,16.0,1.0,0.0,0.0,2.0,3.0
전라북도,익산시,익산생활문화센터,전라북도 익산시 선화로4길 37,328.4,"3,887",35.9479074,126.9330556,15454.0,14407.0,4183.0,6881.0,6085.0,6176.0,9315.0,10019.0,8974.0,4855.0,1986.0,115.0,12.0,1.0,0.0,0.0,1.0,2.0
전라북도,전주시,인후생활문화센터,전라북도 전주시 덕진구 견훤로 290,460.9,"8,908",35.8374869,127.156732,21209.0,19799.0,4626.0,7560.0,13355.0,12280.0,13125.0,14008.0,9882.0,5779.0,2425.0,168.0,12.0,1.0,0.0,0.0,1.0,2.0
전라북도,장수군,장수한누리전당 생활문화센터,전라북도 장수군 장수읍 한누리로 393,1233,"1,489",35.6415453,127.518373,921.0,913.0,44.0,124.0,129.0,142.0,385.0,648.0,914.0,603.0,391.0,34.0,2.0,0.0,0.0,1.0,2.0,3.0
전라북도,정읍시,정읍시생활문화센터,전라북도 정읍시 신태인읍 신태인1길 121,645.2,,35.6876392,126.887232,1390.0,1291.0,289.0,543.0,533.0,436.0,687.0,1018.0,658.0,230.0,31.0,0.0,13.0,1.0,0.0,0.0,1.0,2.0
전라북도,전주시,진북생활문화센터,전라북도 전주시 덕진구 팔달로 340-30 2층,633,"7,483",35.8312036,127.1395594,16123.0,15725.0,3570.0,4767.0,11627.0,8012.0,8796.0,10232.0,9357.0,5419.0,3245.0,268.0,14.0,2.0,0.0,1.0,2.0,5.0
전라북도,진안군,진안 청소년 생활문화센터,전라북도 진안군 진무로 1054-14,1184.62,"33,874",35.7882339,127.4264424,1359.0,1336.0,64.0,191.0,232.0,213.0,535.0,1144.0,1249.0,1015.0,559.0,51.0,8.0,1.0,0.0,1.0,3.0,5.0
전라북도,전주시,효자생활문화센터,전라북도 전주시 완산구 강변로 180 2층,385.9,"4,413",35.8064645,127.1103052,24980.0,23421.0,5334.0,10802.0,14571.0,11018.0,14080.0,16265.0,13706.0,7414.0,3065.0,190.0,6.0,0.0,0.0,0.0,1.0,1.0
전북,고창군,고창문화원,전라북도 고창군 고창읍 천변북로 119,"1,310","20,000",35.4343225,126.7051719,4508.0,4516.0,571.0,1016.0,932.0,1068.0,1796.0,3070.0,3758.0,3012.0,2064.0,181.0,10.0,3.0,1.0,2.0,2.0,8.0
전북,군산시,군산문화원,전라북도 군산시 대학로 330,277,"4,500",35.9645863,126.6930979,18466.0,17393.0,4356.0,6586.0,7558.0,7278.0,11459.0,12123.0,9541.0,4535.0,2065.0,126.0,9.0,1.0,0.0,1.0,1.0,3.0
전북,김제시,김제문화원,전라북도 김제시 서암5길 5(구 예술회관 3층),390,"33,000",35.8046768,126.8819648,4081.0,3946.0,388.0,800.0,1094.0,973.0,1756.0,3235.0,4003.0,2696.0,1938.0,188.0,11.0,0.0,0.0,1.0,2.0,3.0
전북,남원시,남원문화원,전라북도 남원시 광한북로 57 (3층),584,"20,000",35.4081998,127.3795192,5905.0,5450.0,1205.0,1784.0,1603.0,1635.0,2964.0,3974.0,4276.0,3075.0,2396.0,176.0,16.0,2.0,1.0,1.0,1.0,5.0
전북,무주군,무주문화원,전라북도 무주군 무주읍 최북로 15,36,"82,000",36.003584,127.6656355,2718.0,2772.0,205.0,379.0,413.0,465.0,693.0,1650.0,2565.0,1733.0,1232.0,66.0,20.0,1.0,2.0,0.0,1.0,4.0
전북,부안군,부안문화원,전라북도 부안군 부안읍 매창1길 25,600,"5,000",35.7213258,126.7286337,4889.0,4662.0,302.0,868.0,778.0,767.0,1442.0,2895.0,3829.0,3514.0,2553.0,338.0,5.0,1.0,0.0,1.0,2.0,4.0
전북,순창군,순창문화원,전라북도 순창군 순창읍 장류로 407-11,131,"19,020",35.3770022,127.1479103,2334.0,2285.0,243.0,205.0,387.0,389.0,591.0,1247.0,1728.0,1638.0,1247.0,137.0,10.0,2.0,1.0,1.0,1.0,5.0
전북,완주군,완주문화원,전라북도 완주군 고산면 읍내7길 43,545,"20,000",35.9774891,127.2125566,661.0,638.0,114.0,76.0,178.0,156.0,257.0,571.0,584.0,418.0,255.0,6.0,1.0,1.0,0.0,0.0,1.0,2.0
전북,익산시,익산문화원,전라북도 익산시 선화로 529(어양동),,"31,200",35.9713261,126.9770157,3301.0,3253.0,1104.0,1685.0,1592.0,1499.0,2278.0,2444.0,1171.0,437.0,102.0,0.0,2.0,0.0,2.0,1.0,0.0,3.0
전북,임실군,임실문화원,전라북도 임실군 임실읍 봉황로 131,"1,541","10,000",35.6127427,127.2775043,1752.0,1649.0,229.0,661.0,448.0,471.0,799.0,1141.0,1404.0,942.0,672.0,50.0,3.0,1.0,0.0,0.0,1.0,2.0
